controllable,environmental,output
8.441571111878594991e+00,-7.557122569095453102e+00,2.072429759850276199e+01
7.500000000000000000e+00,-8.888541221618652344e+00,1.061980247497558594e+01
7.500000000000000000e+00,-7.696626663208007812e+00,1.278223800659179688e+01
4.649785041809082031e+00,-7.750730037689208984e+00,1.344191360473632812e+01
7.500000000000000000e+00,-7.118306159973144531e+00,8.582731246948242188e+00
2.148431539535522461e+00,-6.151147842407226562e+00,7.650670051574707031e+00
-7.500000000000000000e+00,-6.027809143066406250e+00,2.553485488891601562e+01
-7.500000000000000000e+00,-6.269054412841796875e+00,2.541629600524902344e+01
-7.500000000000000000e+00,-5.185396194458007812e+00,2.195529937744140625e+01
-7.500000000000000000e+00,-4.875446796417236328e+00,2.160607147216796875e+01
-6.079337596893310547e+00,-4.378091812133789062e+00,3.722182846069335938e+01
-4.927192687988281250e+00,-2.988671541213989258e+00,9.487667083740234375e+00
-7.500000000000000000e+00,-3.839546918869018555e+00,2.220359420776367188e+01
-7.500000000000000000e+00,-2.914746046066284180e+00,2.034188079833984375e+01
7.500000000000000000e+00,-2.938265085220336914e+00,5.301383018493652344e+00
-1.125866651535034180e+00,-2.415145874023437500e+00,3.550419807434082031e+00
-7.500000000000000000e+00,-1.580105662345886230e+00,2.004286766052246094e+01
3.608254671096801758e+00,-1.244450926780700684e+00,1.609569191932678223e+00
-5.931769371032714844e+00,-7.561801671981811523e-01,3.169844055175781250e+01
-6.327115058898925781e+00,-1.290118601173162460e-02,3.723196792602539062e+01
-6.389250278472900391e+00,-3.366707861423492432e-01,3.766356658935546875e+01
-6.419091224670410156e+00,9.489350765943527222e-02,3.768793487548828125e+01
-6.421566009521484375e+00,5.462510045617818832e-03,3.771839141845703125e+01
-6.421602725982666016e+00,-6.383244693279266357e-02,3.773563385009765625e+01
-6.415769577026367188e+00,-3.786014318466186523e-01,3.777566909790039062e+01
-6.407030105590820312e+00,1.058449625968933105e+00,3.754371261596679688e+01
-6.396247386932373047e+00,1.569816112518310547e+00,3.753234100341796875e+01
-6.413012981414794922e+00,4.921064972877502441e-01,3.759006881713867188e+01
-6.411801815032958984e+00,-3.769804835319519043e-01,3.776140213012695312e+01
-6.408976078033447266e+00,-7.535205483436584473e-01,3.777045059204101562e+01
-6.406207561492919922e+00,-2.240741014480590820e+00,3.876365280151367188e+01
-6.414556980133056641e+00,-2.586312294006347656e+00,3.866928100585937500e+01
-6.436378002166748047e+00,-3.550554990768432617e+00,3.968140792846679688e+01
-6.467618942260742188e+00,-4.178832054138183594e+00,4.092122650146484375e+01
-6.454840183258056641e+00,-3.190718412399291992e+00,3.887137222290039062e+01
-6.462049961090087891e+00,-3.423071146011352539e+00,3.937770080566406250e+01
-6.443201541900634766e+00,-2.776529788970947266e+00,3.865115737915039062e+01
-6.440333366394042969e+00,-2.147577524185180664e+00,3.885334777832031250e+01
-6.438634872436523438e+00,-2.515639543533325195e+00,3.878321075439453125e+01
-6.438743591308593750e+00,-2.296056509017944336e+00,3.886516189575195312e+01
-6.440433025360107422e+00,-2.716606140136718750e+00,3.867125701904296875e+01
-6.496391773223876953e+00,-4.056141853332519531e+00,4.089844512939453125e+01
-6.500824451446533203e+00,-4.904019832611083984e+00,3.994253921508789062e+01
