evaluation,mae
2.000000000000000000e+00,3.034848943303805058e+00
1.000000000000000000e+01,2.985015952494577629e+00
2.000000000000000000e+01,2.471787269115448105e+00
3.000000000000000000e+01,1.352716207504272461e+00
4.000000000000000000e+01,5.250541305541992498e-01
5.000000000000000000e+01,5.855018615722656222e-02
6.000000000000000000e+01,3.779928207397460771e-02
7.000000000000000000e+01,1.583655357360840010e-02
8.000000000000000000e+01,5.585870742797851424e-02
9.000000000000000000e+01,4.853711128234863142e-02
1.000000000000000000e+02,4.577268600463867132e-02
