evaluation,mae
2.000000000000000000e+00,2.721791871786117589e+00
1.000000000000000000e+01,2.721950299143791163e+00
2.000000000000000000e+01,1.379156188964843821e+00
3.000000000000000000e+01,8.110997438430785911e-01
4.000000000000000000e+01,3.569858217239380016e-01
5.000000000000000000e+01,1.773170423507690330e-01
6.000000000000000000e+01,1.555412626266479414e-01
7.000000000000000000e+01,1.845320892333984497e-01
8.000000000000000000e+01,1.014512968063354531e-01
9.000000000000000000e+01,9.699245929718017245e-02
1.000000000000000000e+02,9.567702770233153797e-02
