evaluation,mae
2.000000000000000000e+00,2.572432245835662101e+00
1.000000000000000000e+01,2.074285988807678116e+00
2.000000000000000000e+01,5.553178262710570801e-01
3.000000000000000000e+01,8.346321821212768777e-01
4.000000000000000000e+01,7.101091909408568936e-01
5.000000000000000000e+01,4.592211532592773704e-01
6.000000000000000000e+01,4.597562503814697221e-01
7.000000000000000000e+01,4.754642581939697021e-01
8.000000000000000000e+01,4.881329441070556552e-01
9.000000000000000000e+01,3.951897525787353427e-01
1.000000000000000000e+02,2.660030746459960960e-01
