evaluation,mae
2.000000000000000000e+00,2.733077381253242510e+00
1.000000000000000000e+01,2.538798106908798147e+00
2.000000000000000000e+01,1.455193986892700186e+00
3.000000000000000000e+01,3.920702648162841530e-01
4.000000000000000000e+01,3.035499382019042902e-01
5.000000000000000000e+01,2.932019710540771373e-01
6.000000000000000000e+01,2.312202262878418069e-01
7.000000000000000000e+01,2.185037231445312589e-01
8.000000000000000000e+01,1.343333911895751853e-01
9.000000000000000000e+01,1.123039531707763633e-01
1.000000000000000000e+02,7.173749923706054799e-02
