evaluation,mae
2.000000000000000000e+00,2.064948434829712021e+00
1.000000000000000000e+01,1.273111371994018581e+00
2.000000000000000000e+01,2.773299503326416282e-01
3.000000000000000000e+01,7.064377784729003462e-02
4.000000000000000000e+01,4.116134643554687778e-02
5.000000000000000000e+01,3.814541816711426031e-02
6.000000000000000000e+01,3.469354629516601535e-02
7.000000000000000000e+01,2.703026771545410240e-02
8.000000000000000000e+01,2.771969795227050698e-02
9.000000000000000000e+01,1.621275329589843828e-01
1.000000000000000000e+02,1.637313079833984386e-01
