controllable,controllable,controllable,controllable,controllable,dynamic,output
1.984675675630569458e-01,1.490703374147415161e-01,4.806506037712097168e-01,2.734818756580352783e-01,3.129376471042633057e-01,5.605752432987824996e-01,-3.088370323181152344e+00
2.006518691778182983e-01,1.495399028062820435e-01,4.777536988258361816e-01,2.747538089752197266e-01,3.120751678943634033e-01,6.249094869718910816e-01,-3.295300483703613281e+00
1.908940523862838745e-01,1.527316272258758545e-01,4.960290789604187012e-01,2.679705619812011719e-01,3.167504966259002686e-01,3.167310533914732829e-01,-1.342221856117248535e+00
1.961638927459716797e-01,1.490786075592041016e-01,4.844841659069061279e-01,2.720496952533721924e-01,3.138639628887176514e-01,4.951597368814735223e-01,-2.705487728118896484e+00
1.934130638837814331e-01,1.498118788003921509e-01,4.897026419639587402e-01,2.701587378978729248e-01,3.151006400585174561e-01,4.144534664170153038e-01,-2.095285415649414062e+00
1.978623270988464355e-01,1.490291059017181396e-01,4.816014170646667480e-01,2.731159031391143799e-01,3.131766021251678467e-01,5.432895258884635759e-01,-3.001707315444946289e+00
1.914331763982772827e-01,1.515375226736068726e-01,4.942834377288818359e-01,2.685387730598449707e-01,3.162699639797210693e-01,3.442404426846954468e-01,-1.544451475143432617e+00
1.989738494157791138e-01,1.491351425647735596e-01,4.798928201198577881e-01,2.737825512886047363e-01,3.127394318580627441e-01,5.752361105977437106e-01,-3.152255058288574219e+00
1.940611451864242554e-01,1.495369076728820801e-01,4.884029328823089600e-01,2.706301212310791016e-01,3.147852122783660889e-01,4.344067415902250762e-01,-2.253212690353393555e+00
1.916135400533676147e-01,1.512702405452728271e-01,4.937833249568939209e-01,2.687090933322906494e-01,3.161365091800689697e-01,3.520131404736209224e-01,-1.603524208068847656e+00
1.947705447673797607e-01,1.493290960788726807e-01,4.870395660400390625e-01,2.711228728294372559e-01,3.144629597663879395e-01,4.551577328608438777e-01,-2.414109706878662109e+00
4.022038877010345459e-01,8.674083352088928223e-01,5.616434812545776367e-01,5.612746477127075195e-01,2.895202338695526123e-01,2.790383006782666264e-01,-1.473236918449401855e+00
1.943207532167434692e-01,1.494563817977905273e-01,4.878991544246673584e-01,2.708115279674530029e-01,3.146666288375854492e-01,4.419614313433334329e-01,-2.312310218811035156e+00
1.996169686317443848e-01,1.492465138435363770e-01,4.789956808090209961e-01,2.741607725620269775e-01,3.124854564666748047e-01,5.939483743536764226e-01,-3.219947338104248047e+00
2.009419798851013184e-01,1.496487408876419067e-01,4.774641692638397217e-01,2.749167978763580322e-01,3.119593858718872070e-01,6.337810979751004048e-01,-3.308072328567504883e+00
2.014085054397583008e-01,1.498618274927139282e-01,4.770655035972595215e-01,2.751773893833160400e-01,3.117681741714477539e-01,6.483654470060982167e-01,-3.320301771163940430e+00
1.928600668907165527e-01,1.501169055700302124e-01,4.908620715141296387e-01,2.697409689426422119e-01,3.153859972953796387e-01,3.968095753834768313e-01,-1.954739332199096680e+00
1.953904777765274048e-01,1.491947621107101440e-01,4.858824312686920166e-01,2.715415060520172119e-01,3.141912519931793213e-01,4.730858476978027083e-01,-2.548483133316040039e+00
1.967227607965469360e-01,1.490399688482284546e-01,4.835053980350494385e-01,2.724071443080902100e-01,3.136347234249114990e-01,5.109911109857764311e-01,-2.810778141021728516e+00
1.911253035068511963e-01,1.521183401346206665e-01,4.952144920825958252e-01,2.682299613952636719e-01,3.165229856967926025e-01,3.296820510652201941e-01,-1.435985684394836426e+00
2.021645158529281616e-01,1.503110975027084351e-01,4.766567051410675049e-01,2.755937278270721436e-01,3.114487528800964355e-01,6.728659945355761618e-01,-3.316105127334594727e+00
2.026013880968093872e-01,1.506388783454895020e-01,4.765804111957550049e-01,2.758288085460662842e-01,3.112580180168151855e-01,6.874319144354202882e-01,-3.298970222473144531e+00
1.973134726285934448e-01,1.490199267864227295e-01,4.825029969215393066e-01,2.727777659893035889e-01,3.133956193923950195e-01,5.277042391743946848e-01,-2.913946151733398438e+00
1.923379153013229370e-01,1.504974961280822754e-01,4.920179545879364014e-01,2.693272531032562256e-01,3.156775236129760742e-01,3.791591090974373857e-01,-1.814745068550109863e+00
4.017979800701141357e-01,8.648089766502380371e-01,5.521939992904663086e-01,5.591313242912292480e-01,2.926695048809051514e-01,2.888189768084120645e-01,-1.386215090751647949e+00
