evaluation,mae
2.000000000000000000e+00,4.978720474243163996e-01
1.000000000000000000e+01,4.000492668151855447e-01
2.000000000000000000e+01,4.379283571243285933e-01
3.000000000000000000e+01,1.125603539943694997e+00
4.000000000000000000e+01,1.191759651899337857e+00
5.000000000000000000e+01,9.856801408529282105e-01
6.000000000000000000e+01,9.567792677879333185e-01
7.000000000000000000e+01,6.677932453155517312e-01
8.000000000000000000e+01,6.534575462341308816e-01
9.000000000000000000e+01,6.483913111686706587e-01
1.000000000000000000e+02,5.830132150650024769e-01
