evaluation,mae
2.000000000000000000e+00,1.575983321666717618e+00
1.000000000000000000e+01,1.222219290733337349e+00
2.000000000000000000e+01,5.511283659934997914e-01
3.000000000000000000e+01,5.863763046264648393e-01
4.000000000000000000e+01,3.766941571235656872e-01
5.000000000000000000e+01,3.806633615493774658e-01
6.000000000000000000e+01,3.528475952148437678e-01
7.000000000000000000e+01,3.505228018760681019e-01
8.000000000000000000e+01,2.565454292297363326e-01
9.000000000000000000e+01,1.600157356262207065e-01
1.000000000000000000e+02,1.327684640884399525e-01
