evaluation,mae
2.000000000000000000e+00,2.710822153687477254e+00
1.000000000000000000e+01,2.743955238461494250e+00
2.000000000000000000e+01,2.237862765789031982e+00
3.000000000000000000e+01,1.696234912872314426e+00
4.000000000000000000e+01,1.314714212417602557e+00
5.000000000000000000e+01,9.442029476165771928e-01
6.000000000000000000e+01,9.605900859832763317e-01
7.000000000000000000e+01,9.802887558937072310e-01
8.000000000000000000e+01,9.611589097976684926e-01
9.000000000000000000e+01,9.731957077980041282e-01
1.000000000000000000e+02,9.607019543647765669e-01
