evaluation,mae
2.000000000000000000e+00,2.796746009588241488e+00
1.000000000000000000e+01,1.926474754810333145e+00
2.000000000000000000e+01,1.271122822761535653e+00
3.000000000000000000e+01,8.870767784118652743e-01
4.000000000000000000e+01,1.025912666320800831e-01
5.000000000000000000e+01,1.160499572753906222e-01
6.000000000000000000e+01,1.160016822814941423e-01
7.000000000000000000e+01,1.051196479797363303e-01
8.000000000000000000e+01,1.050879669189453136e-01
9.000000000000000000e+01,8.633934974670409712e-02
1.000000000000000000e+02,9.247549533843994751e-02
