controllable,controllable,controllable,controllable,controllable,dynamic,output
2.057482451200485229e-01,1.742218583822250366e-01,5.237663984298706055e-01,2.774895131587982178e-01,3.066034913063049316e-01,8.894107287238925963e-01,-2.198097705841064453e+00
1.974853575229644775e-01,1.490198224782943726e-01,4.822166562080383301e-01,2.728844285011291504e-01,3.133268058300018311e-01,5.325883235053903153e-01,-2.942372798919677734e+00
2.058207839727401733e-01,1.607656329870223999e-01,4.941829144954681396e-01,2.775059342384338379e-01,3.087479770183563232e-01,8.413745579644221761e-01,-2.557586669921875000e+00
2.025963366031646729e-01,1.506343334913253784e-01,4.765804708003997803e-01,2.758258581161499023e-01,3.112604320049285889e-01,6.872444490075438894e-01,-3.299259424209594727e+00
1.938483715057373047e-01,1.496224701404571533e-01,4.888259470462799072e-01,2.704755365848541260e-01,3.148882091045379639e-01,4.278125544128995594e-01,-2.201259613037109375e+00
1.913248747587203979e-01,1.517213135957717896e-01,4.945981800556182861e-01,2.684326767921447754e-01,3.163547813892364502e-01,3.393353862534179699e-01,-1.507572531700134277e+00
1.978314071893692017e-01,1.490279883146286011e-01,4.816515147686004639e-01,2.730970680713653564e-01,3.131889104843139648e-01,5.424112924389766777e-01,-2.996995687484741211e+00
1.925276368856430054e-01,1.503461301326751709e-01,4.915885627269744873e-01,2.694803476333618164e-01,3.155685961246490479e-01,3.857235241534636150e-01,-1.866656422615051270e+00
2.045238018035888672e-01,1.533617377281188965e-01,4.792720377445220947e-01,2.768417298793792725e-01,3.102505505084991455e-01,7.609196143401398826e-01,-3.056681394577026367e+00
2.059150487184524536e-01,1.647299081087112427e-01,5.030044913291931152e-01,2.775575220584869385e-01,3.081035315990447998e-01,8.621853032763234781e-01,-2.404454231262207031e+00
1.965120732784271240e-01,1.490526795387268066e-01,4.838678836822509766e-01,2.722733616828918457e-01,3.137207031250000000e-01,5.050121268437898214e-01,-2.771818399429321289e+00
1.935435384511947632e-01,1.497516036033630371e-01,4.894370436668395996e-01,2.702546417713165283e-01,3.150361180305480957e-01,4.184878377560565799e-01,-2.127364397048950195e+00
2.017264962196350098e-01,1.500316560268402100e-01,4.768517315387725830e-01,2.753528058528900146e-01,3.116361200809478760e-01,6.584888729528135531e-01,-3.322331428527832031e+00
2.014743834733963013e-01,1.498951166868209839e-01,4.770171940326690674e-01,2.752136886119842529e-01,3.117410242557525635e-01,6.504451339483416916e-01,-3.321151494979858398e+00
2.054116576910018921e-01,1.566371172666549683e-01,4.853251874446868896e-01,2.772963345050811768e-01,3.094955086708068848e-01,8.070838197622232091e-01,-2.792601823806762695e+00
2.004254460334777832e-01,1.494628936052322388e-01,4.780000448226928711e-01,2.746253609657287598e-01,3.121656179428100586e-01,6.180329320249358105e-01,-3.282658338546752930e+00
1.991174966096878052e-01,1.491527706384658813e-01,4.796856343746185303e-01,2.738686501979827881e-01,3.126818239688873291e-01,5.793435131402738802e-01,-3.168477058410644531e+00
1.952092498540878296e-01,1.492272317409515381e-01,4.862181842327117920e-01,2.714193463325500488e-01,3.142695128917694092e-01,4.678553554988847951e-01,-2.509828805923461914e+00
4.019310772418975830e-01,8.656656742095947266e-01,5.550826191902160645e-01,5.598383545875549316e-01,2.917274236679077148e-01,2.857835640239836383e-01,-1.412904620170593262e+00
2.040137648582458496e-01,1.523332446813583374e-01,4.778246283531188965e-01,2.765769362449645996e-01,3.105595707893371582e-01,7.393686631625773220e-01,-3.152969598770141602e+00
2.128275334835052490e-01,2.998421788215637207e-01,7.284480333328247070e-01,2.811132967472076416e-01,2.691803276538848877e-01,9.179851212661535032e-01,-2.013459205627441406e+00
2.048017978668212891e-01,1.541029214859008789e-01,4.804944097995758057e-01,2.769845128059387207e-01,3.100561797618865967e-01,7.737920652121713649e-01,-2.990384817123413086e+00
1.910741478204727173e-01,1.522370278835296631e-01,4.953849017620086670e-01,2.681749463081359863e-01,3.165699243545532227e-01,3.270003082835816199e-01,-1.416347384452819824e+00
2.171171754598617554e-01,3.359631597995758057e-01,7.696488499641418457e-01,2.831851840019226074e-01,2.463862448930740356e-01,9.515125805627996369e-01,-1.885756492614746094e+00
2.198447138071060181e-01,3.611000776290893555e-01,7.931448221206665039e-01,2.847031652927398682e-01,2.220189720392227173e-01,9.968827917216742662e-01,-1.721412777900695801e+00
