evaluation,mae
2.000000000000000000e+00,2.388115158677101224e+00
1.000000000000000000e+01,2.339885521028191029e+00
2.000000000000000000e+01,2.319700502455234403e+00
3.000000000000000000e+01,1.554194056987762362e+00
4.000000000000000000e+01,1.137336301803588912e+00
5.000000000000000000e+01,3.641888618469238392e-01
6.000000000000000000e+01,1.533971881866454945e-01
7.000000000000000000e+01,2.739438104629516868e-01
8.000000000000000000e+01,1.250183057785034246e-01
9.000000000000000000e+01,1.262604856491088834e-01
1.000000000000000000e+02,1.258077478408813343e-01
