evaluation,mae
2.000000000000000000e+00,2.258894462585449237e+00
1.000000000000000000e+01,3.097391700744628884e-01
2.000000000000000000e+01,2.716504478454589977e-01
3.000000000000000000e+01,1.318939208984374993e-02
4.000000000000000000e+01,3.061480522155761788e-02
5.000000000000000000e+01,1.776659011840820215e-02
6.000000000000000000e+01,3.511998176574707142e-02
7.000000000000000000e+01,3.871146202087402677e-02
8.000000000000000000e+01,3.697666168212890292e-02
9.000000000000000000e+01,1.270456314086914132e-02
1.000000000000000000e+02,1.032204627990722726e-02
