evaluation,mae
2.000000000000000000e+00,1.595833601951599068e+00
1.000000000000000000e+01,1.086388134956359774e+00
2.000000000000000000e+01,9.071420574188232555e-01
3.000000000000000000e+01,6.433939647674560280e-01
4.000000000000000000e+01,6.496658992767333496e-01
5.000000000000000000e+01,6.515474319458007812e-01
6.000000000000000000e+01,6.515527200698852939e-01
7.000000000000000000e+01,4.314282083511352672e-01
8.000000000000000000e+01,3.712585067749023526e-01
9.000000000000000000e+01,3.725328254699706854e-01
1.000000000000000000e+02,3.781057929992675537e-01
