evaluation,mae
2.000000000000000000e+00,3.003006033301353295e+00
1.000000000000000000e+01,1.098576450347900302e+00
2.000000000000000000e+01,6.626897335052490678e-01
3.000000000000000000e+01,1.985830402374267611e-01
4.000000000000000000e+01,1.045899486541747997e-01
5.000000000000000000e+01,5.161157608032226896e-02
6.000000000000000000e+01,1.254899597167968839e-01
7.000000000000000000e+01,1.189115333557128895e-01
8.000000000000000000e+01,1.219831275939941423e-01
9.000000000000000000e+01,1.263694190979003928e-01
1.000000000000000000e+02,2.745337104797363481e-01
