evaluation,mae
2.000000000000000000e+00,2.335968983024358625e+00
1.000000000000000000e+01,2.086117992401122834e+00
2.000000000000000000e+01,2.215299936532974190e+00
3.000000000000000000e+01,3.894778490066528320e-01
4.000000000000000000e+01,1.474942016601562544e-01
5.000000000000000000e+01,1.459779882431030407e-01
6.000000000000000000e+01,1.316638517379760676e-01
7.000000000000000000e+01,1.176793861389160145e-01
8.000000000000000000e+01,1.171621942520141568e-01
9.000000000000000000e+01,1.103201198577880848e-01
1.000000000000000000e+02,9.492350101470947710e-02
