evaluation,mae
2.000000000000000000e+00,2.818496784269809652e+00
1.000000000000000000e+01,2.744878851771354711e+00
2.000000000000000000e+01,2.818804966509341980e+00
3.000000000000000000e+01,1.386455798149108798e+00
4.000000000000000000e+01,4.492709350585937234e-01
5.000000000000000000e+01,1.552045154571533303e-01
6.000000000000000000e+01,6.076581001281738253e-02
7.000000000000000000e+01,5.914083480834961271e-02
8.000000000000000000e+01,5.046200752258300781e-02
9.000000000000000000e+01,4.597169876098632785e-02
1.000000000000000000e+02,5.369846343994140458e-02
