evaluation,mae
2.000000000000000000e+00,1.979096833169460279e+00
1.000000000000000000e+01,7.848794698715210183e-01
2.000000000000000000e+01,8.959654140472411710e-01
3.000000000000000000e+01,9.514946675300598455e-01
4.000000000000000000e+01,7.508357119560241655e-01
5.000000000000000000e+01,6.800516867637633744e-01
6.000000000000000000e+01,6.717099142074585139e-01
7.000000000000000000e+01,2.908377480506896817e-01
8.000000000000000000e+01,2.700790357589721857e-01
9.000000000000000000e+01,2.767085671424865945e-01
1.000000000000000000e+02,2.783759951591491810e-01
