evaluation,mae
2.000000000000000000e+00,2.570064769610762578e+00
1.000000000000000000e+01,2.337026172876357943e+00
2.000000000000000000e+01,2.354199606031179393e+00
3.000000000000000000e+01,2.068145120143890292e+00
4.000000000000000000e+01,1.031791574954986634e+00
5.000000000000000000e+01,1.174070371389388967e+00
6.000000000000000000e+01,1.228539091944694572e+00
7.000000000000000000e+01,6.013763761520385387e-01
8.000000000000000000e+01,3.897407817840576327e-01
9.000000000000000000e+01,4.187211751937865989e-01
1.000000000000000000e+02,4.205900382995605424e-01
