evaluation,mape
2.000000000000000000e+00,9.385190376854717353e-01
1.000000000000000000e+01,9.188728804863779409e-01
2.000000000000000000e+01,6.905244224854020230e-01
3.000000000000000000e+01,1.990256581182820728e-01
4.000000000000000000e+01,3.749274729757707397e-02
5.000000000000000000e+01,4.020782671782262979e-02
6.000000000000000000e+01,4.000824999588294822e-02
7.000000000000000000e+01,2.143160699863968371e-02
8.000000000000000000e+01,2.193294201374109201e-02
9.000000000000000000e+01,1.786733168148144091e-02
1.000000000000000000e+02,7.527379862252226925e-03
