environmental,controllable,controllable,controllable,controllable,controllable,output
9.083877487945357654e-01,5.561729852745048719e-01,5.781907918738826702e-01,7.148298778205699477e-01,1.741702530328504972e-01,9.433483858842017789e-02,1.778882904308148188e-02
9.317950010299682617e-01,4.584616124629974365e-01,8.361740112304687500e-01,7.465781569480895996e-01,5.547342449426651001e-02,5.443017929792404175e-02,5.708919838070869446e-03
9.718793034553527832e-01,9.859127998352050781e-01,5.570256114006042480e-01,6.054089963436126709e-02,9.859408736228942871e-01,5.587003827095031738e-01,1.382731570629402995e-04
1.000000000000000000e+00,9.257526695728302002e-02,4.845885187387466431e-02,2.603779360651969910e-02,3.772505819797515869e-01,9.790603518486022949e-01,9.156044572591781616e-02
9.585375189781188965e-01,7.441106438636779785e-01,0.000000000000000000e+00,8.847108483314514160e-01,3.981068730354309082e-01,3.980199340730905533e-03,5.452408920973539352e-03
9.331347346305847168e-01,4.024558464266192459e-16,9.830350875854492188e-01,9.608806371688842773e-01,7.257258053869009018e-03,1.000000000000000000e+00,1.290027499198913574e-01
9.423471093177795410e-01,9.223612813195197768e-16,1.549378782510757446e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.196750190501916222e-06
8.987724781036376953e-01,1.000000000000000000e+00,4.653002619743347168e-01,0.000000000000000000e+00,1.986901095041293530e-11,1.000000000000000000e+00,5.781136453151702881e-03
9.349788427352905273e-01,5.936205014586448669e-02,1.938312351703643799e-01,3.107964992523193359e-01,4.272243753075599670e-02,8.002815246582031250e-01,1.724828779697418213e-01
9.403223991394042969e-01,1.117418333888053894e-01,3.731548041105270386e-02,2.937511801719665527e-01,5.440057936802474462e-18,3.784006536006927490e-01,6.065747886896133423e-02
9.411462545394897461e-01,3.474745209213138842e-17,6.856216788291931152e-01,5.888302326202392578e-01,0.000000000000000000e+00,7.709851861000061035e-01,1.051438599824905396e-01
9.080799221992492676e-01,4.062402844429016113e-01,1.772079765796661377e-01,8.151097297668457031e-01,1.262005269527435303e-01,9.844319820404052734e-01,1.003419887274503708e-02
9.356502294540405273e-01,3.810744965448975563e-03,9.513993561267852783e-02,9.057273268699645996e-01,2.195319682359695435e-01,2.467708587646484375e-01,2.771671162918210030e-03
9.631903171539306641e-01,9.960427880287170410e-02,1.027266830205917358e-01,8.379824757575988770e-01,0.000000000000000000e+00,9.058752059936523438e-01,3.490597475320100784e-03
9.710310697555541992e-01,0.000000000000000000e+00,5.395421981811523438e-01,1.891139894723892212e-01,4.352707266807556152e-01,3.531325757503509521e-01,1.612814515829086304e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.468054234981536865e-01,2.008049488067626953e-01,1.009517582133412361e-03,1.000000000000000000e+00,4.149914532899856567e-02
9.920966625213623047e-01,3.561623394489288330e-02,9.674264192581176758e-01,2.819962203502655029e-01,8.368012905120849609e-01,7.274192571640014648e-01,3.095315769314765930e-03
9.555715322494506836e-01,4.337869584560394287e-01,8.968847990036010742e-01,1.552326083183288574e-01,9.409787058830261230e-01,4.388361275196075439e-01,3.683020768221467733e-04
9.567838311195373535e-01,2.045197188854217529e-01,4.869900941848754883e-01,3.538475036621093750e-01,5.192430019378662109e-01,9.313883781433105469e-01,1.729194372892379761e-01
9.478912949562072754e-01,2.411164641380310059e-01,8.487914204597473145e-01,4.029591567814350128e-03,6.481819152832031250e-01,8.978149890899658203e-01,8.323357999324798584e-02
9.646525382995605469e-01,2.397823333740234375e-01,6.414445638656616211e-01,2.376976609230041504e-02,7.890050411224365234e-01,1.433644723147153854e-02,2.446321013849228621e-04
1.000000000000000000e+00,9.890757799148559570e-01,7.670175433158874512e-01,6.981555223464965820e-01,1.637063622474670410e-01,2.344528585672378540e-01,4.508406389504671097e-03
9.879842400550842285e-01,2.876617014408111572e-01,3.319174516946077347e-03,9.165736436843872070e-01,1.241871565580368042e-01,6.300318986177444458e-03,3.132239507976919413e-04
1.000000000000000000e+00,6.444246321916580200e-02,6.318200230598449707e-01,6.804621219635009766e-02,2.193548381328582764e-01,4.145354032516479492e-02,1.077286154031753540e-02
1.000000000000000000e+00,5.016425848007202148e-01,8.266713023185729980e-01,4.496433585882186890e-02,1.948643773794174194e-01,9.422823190689086914e-01,1.004059076309204102e+00
1.000000000000000000e+00,1.837698221206665039e-01,7.148917913436889648e-01,7.429959177970886230e-01,4.494295716285705566e-01,1.978651285171508789e-01,6.488512735813856125e-03
9.593021869659423828e-01,1.180822476744651794e-01,1.960457563400268555e-01,4.586740955710411072e-02,9.425075650215148926e-01,6.856396198272705078e-01,4.300740838516503572e-04
9.126061201095581055e-01,9.714878201484680176e-01,9.520864486694335938e-01,1.103039830923080444e-01,9.204467535018920898e-01,5.192510485649108887e-01,2.241309557575732470e-04
8.738040328025817871e-01,1.257020533084869385e-01,5.817809700965881348e-01,1.379369646310806274e-01,6.450160741806030273e-01,7.444556951522827148e-01,9.481492638587951660e-02
8.447802066802978516e-01,6.448164582252502441e-01,5.830240845680236816e-01,5.326653644442558289e-02,6.064974889159202576e-02,5.518289208412170410e-01,8.635532855987548828e-02
8.003705739974975586e-01,8.191690444946289062e-01,9.880023598670959473e-01,7.748164534568786621e-01,9.621592760086059570e-01,6.906663179397583008e-01,4.714676470030099154e-04
7.632020115852355957e-01,3.672673404216766357e-01,3.239470720291137695e-01,4.284967780113220215e-01,5.303427577018737793e-01,2.631769888103008270e-02,4.820257425308227539e-02
7.557076811790466309e-01,7.712061405181884766e-01,5.375722050666809082e-01,6.494217514991760254e-01,6.691288352012634277e-01,6.527144312858581543e-01,1.323876529932022095e-02
7.511389851570129395e-01,6.006593704223632812e-01,1.836641877889633179e-01,4.632801115512847900e-01,7.135520875453948975e-02,3.297748267650604248e-01,1.316195279359817505e-01
7.382938265800476074e-01,6.018239855766296387e-01,1.229293197393417358e-01,2.322404384613037109e-01,1.826816946268081665e-01,6.849431395530700684e-01,4.639304578304290771e-01
7.295172214508056641e-01,1.351633816957473755e-01,1.000000000000000000e+00,1.079294675347349831e-17,2.001405209302902222e-01,1.000000000000000000e+00,4.096257686614990234e-01
7.560091018676757812e-01,2.517096698284149170e-01,7.175443172454833984e-01,4.189873933792114258e-01,2.644800543785095215e-01,8.788200020790100098e-01,1.063178658485412598e+00
8.057341575622558594e-01,8.126073479652404785e-01,6.723982095718383789e-01,2.402682155370712280e-01,2.553734779357910156e-01,8.620797395706176758e-01,2.368724644184112549e-01
