evaluation,mape
2.000000000000000000e+00,6.806401317496301173e-01
1.000000000000000000e+01,8.983670473232179265e-01
2.000000000000000000e+01,2.684387368773742955e-01
3.000000000000000000e+01,1.775239857763848406e-01
4.000000000000000000e+01,1.483637245496536861e-01
5.000000000000000000e+01,1.467991273735866076e-01
6.000000000000000000e+01,1.530258955922593478e-01
7.000000000000000000e+01,1.539256389159089355e-01
8.000000000000000000e+01,1.574979038303036538e-01
9.000000000000000000e+01,5.973490165724706230e-02
1.000000000000000000e+02,3.685169833872987966e-02
