environmental,controllable,controllable,controllable,controllable,controllable,output
2.315614691005762893e-01,8.828464923018997101e-02,5.207635122087467261e-01,3.316391879473007398e-01,3.489618421529077086e-01,6.172984012143741817e-01,3.048933898873570580e+00
1.824348270893096924e-01,3.608089685440063477e-01,6.730840206146240234e-01,8.366176486015319824e-02,2.482409775257110596e-01,2.511769235134124756e-01,4.984733760356903076e-01
1.993691176176071167e-01,6.465657800436019897e-02,5.216346979141235352e-01,3.271804153919219971e-01,3.615425229072570801e-01,6.231662034988403320e-01,3.001150608062744141e+00
2.098025828599929810e-01,7.251574993133544922e-01,4.968491792678833008e-01,4.523302018642425537e-01,9.058307856321334839e-03,4.597996771335601807e-01,2.582661211490631104e-01
1.661199927330017090e-01,2.305672317743301392e-01,4.836216568946838379e-01,4.015250802040100098e-01,2.850603163242340088e-01,6.709634661674499512e-01,2.765903711318969727e+00
1.470028907060623169e-01,1.210749596357345581e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.996919870376586914e-01,1.803877385100349784e-04
1.369950473308563232e-01,2.017037969109889296e-16,8.688659071922302246e-01,1.000000000000000000e+00,3.339402973651885986e-01,6.012949943542480469e-01,2.852181531488895416e-02
1.552062928676605225e-01,7.725080768791108086e-17,3.792267739772796631e-01,3.737276792526245117e-01,3.479885756969451904e-01,5.617808699607849121e-01,2.485424518585205078e+00
1.741432696580886841e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.891078233718872070e-01,5.504334750763458775e-17,6.193869709968566895e-01,3.162474930286407471e-02
1.694819480180740356e-01,1.627558022737503052e-01,6.769165992736816406e-01,2.876767218112945557e-01,2.532609403133392334e-01,6.682605743408203125e-01,2.761307477951049805e+00
2.089184075593948364e-01,1.384592354297637939e-01,1.857556223520685475e-16,3.559274375438690186e-01,1.000000000000000000e+00,6.256201863288879395e-01,3.702014917507767677e-03
2.046721577644348145e-01,1.899577677249908447e-01,5.088231563568115234e-01,2.990699708461761475e-01,3.675563633441925049e-01,6.448046565055847168e-01,3.128717899322509766e+00
2.010557651519775391e-01,8.126743882894515991e-02,5.463528633117675781e-01,2.332687377929687500e-01,3.408874869346618652e-01,7.203887701034545898e-01,3.035608768463134766e+00
2.327950745820999146e-01,1.000000000000000000e+00,5.464113354682922363e-01,2.656250596046447754e-01,3.431747555732727051e-01,6.632547974586486816e-01,2.737266123294830322e-01
2.506380975246429443e-01,1.436856836080551147e-01,1.000000000000000000e+00,3.198387622833251953e-01,3.664351999759674072e-01,7.000991106033325195e-01,1.421394586563110352e+00
2.167595177888870239e-01,1.425143480300903320e-01,4.862236678600311279e-01,2.435002177953720093e-01,3.188682496547698975e-01,6.501757502555847168e-01,3.284920930862426758e+00
2.107691317796707153e-01,1.333820670843124390e-01,4.808429479598999023e-01,1.404841840267181396e-01,3.301445543766021729e-01,6.342285871505737305e-01,2.819038391113281250e+00
2.261006832122802734e-01,1.376511156558990479e-01,4.267347455024719238e-01,2.722123265266418457e-01,2.871292829513549805e-01,6.745952367782592773e-01,3.260265111923217773e+00
2.494240105152130127e-01,1.382597386837005615e-01,4.744407236576080322e-01,2.690587043762207031e-01,3.041596114635467529e-01,6.527334451675415039e-01,3.288841724395751953e+00
2.347849905490875244e-01,1.388464421033859253e-01,4.455723762512207031e-01,2.628942131996154785e-01,3.276961445808410645e-01,6.596494317054748535e-01,3.280870914459228516e+00
2.386593371629714966e-01,1.433680951595306396e-01,4.532711207866668701e-01,2.617526352405548096e-01,2.980876564979553223e-01,6.308838725090026855e-01,3.268129110336303711e+00
2.276607751846313477e-01,1.607777774333953857e-01,4.680840373039245605e-01,2.583124935626983643e-01,3.053345382213592529e-01,6.698366999626159668e-01,3.297303676605224609e+00
2.493420541286468506e-01,1.526198685169219971e-01,4.715579450130462646e-01,2.617335617542266846e-01,3.077155947685241699e-01,6.671583652496337891e-01,3.285820007324218750e+00
