environmental,controllable,controllable,controllable,controllable,controllable,output
3.550894930958747864e-02,1.506283879280090332e-01,4.820740818977355957e-01,2.741145491600036621e-01,3.123008608818054199e-01,6.568065285682678223e-01,-2.988190174102783203e+00
1.249511912465095520e-01,1.504023522138595581e-01,4.820226430892944336e-01,2.740124166011810303e-01,3.124167025089263916e-01,6.565675735473632812e-01,-3.249359607696533203e+00
2.497086375951766968e-01,1.496398001909255981e-01,4.710635244846343994e-01,2.767118513584136963e-01,3.108713030815124512e-01,6.581263542175292969e-01,-3.294868946075439453e+00
7.717441022396087646e-02,1.505794227123260498e-01,4.828298389911651611e-01,2.738301157951354980e-01,3.124899268150329590e-01,6.565638184547424316e-01,-3.131564140319824219e+00
3.223358988761901855e-01,1.489344090223312378e-01,4.580802917480468750e-01,2.792679667472839355e-01,3.094419836997985840e-01,6.597207188606262207e-01,-3.158246040344238281e+00
2.938575446605682373e-01,1.492233276367187500e-01,4.637811481952667236e-01,2.782271206378936768e-01,3.100301623344421387e-01,6.590660214424133301e-01,-3.224210023880004883e+00
9.317317605018615723e-02,1.505469530820846558e-01,4.827681183815002441e-01,2.738182544708251953e-01,3.124856054782867432e-01,6.565126180648803711e-01,-3.176880121231079102e+00
2.077289670705795288e-01,1.499654054641723633e-01,4.762543737888336182e-01,2.754866480827331543e-01,3.115650713443756104e-01,6.573823094367980957e-01,-3.321923494338989258e+00
1.471788287162780762e-01,1.503332257270812988e-01,4.810323417186737061e-01,2.742518484592437744e-01,3.122564256191253662e-01,6.566865444183349609e-01,-3.285562038421630859e+00
6.696576625108718872e-02,1.505916863679885864e-01,4.827648401260375977e-01,2.738554179668426514e-01,3.124586045742034912e-01,6.565828919410705566e-01,-3.099716901779174805e+00
2.437624931335449219e-01,1.497133225202560425e-01,4.719753861427307129e-01,2.765137553215026855e-01,3.109779357910156250e-01,6.580027341842651367e-01,-3.301181316375732422e+00
1.105140522122383118e-01,1.504674106836318970e-01,4.824760258197784424e-01,2.738801538944244385e-01,3.124599456787109375e-01,6.565231680870056152e-01,-3.219395399093627930e+00
2.308212965726852417e-01,1.498105823993682861e-01,4.736300408840179443e-01,2.761366665363311768e-01,3.111861646175384521e-01,6.578246951103210449e-01,-3.312135934829711914e+00
1.577026247978210449e-01,1.502794772386550903e-01,4.804153442382812500e-01,2.744119763374328613e-01,3.121700584888458252e-01,6.567674875259399414e-01,-3.298434734344482422e+00
1.001970842480659485e-01,1.505176573991775513e-01,4.826552271842956543e-01,2.738380432128906250e-01,3.124764859676361084e-01,6.565073728561401367e-01,-3.194944381713867188e+00
3.412824571132659912e-01,1.487429440021514893e-01,4.538546800613403320e-01,2.799868881702423096e-01,3.090690970420837402e-01,6.601740717887878418e-01,-3.106535911560058594e+00
3.040065467357635498e-01,1.491376757621765137e-01,4.618572294712066650e-01,2.785842418670654297e-01,3.098110258579254150e-01,6.592775583267211914e-01,-3.202411890029907227e+00
1.744302660226821899e-01,1.501873582601547241e-01,4.792432785034179688e-01,2.747138440608978271e-01,3.119928240776062012e-01,6.569438576698303223e-01,-3.313207864761352539e+00
2.631310224533081055e-01,1.495154052972793579e-01,4.690137505531311035e-01,2.771625518798828125e-01,3.106261491775512695e-01,6.584081053733825684e-01,-3.277738571166992188e+00
4.333198070526123047e-02,1.505968272686004639e-01,4.823047816753387451e-01,2.740344107151031494e-01,3.123551905155181885e-01,6.567562222480773926e-01,-3.017726659774780273e+00
2.009938061237335205e-01,1.500160694122314453e-01,4.769420325756072998e-01,2.753153145313262939e-01,3.116609752178192139e-01,6.572916507720947266e-01,-3.322362184524536133e+00
1.862464100122451782e-01,1.501439809799194336e-01,4.782871007919311523e-01,2.749874293804168701e-01,3.118808269500732422e-01,6.570811867713928223e-01,-3.319437742233276367e+00
2.783877551555633545e-01,1.493805944919586182e-01,4.665688276290893555e-01,2.776663005352020264e-01,3.103287518024444580e-01,6.587297916412353516e-01,-3.253574609756469727e+00
3.898723516613245010e-03,1.505821049213409424e-01,4.806130528450012207e-01,2.745997309684753418e-01,3.120101392269134521e-01,6.572198867797851562e-01,-2.857947349548339844e+00
1.691987924277782440e-02,1.506193727254867554e-01,4.812882840633392334e-01,2.743674218654632568e-01,3.121425211429595947e-01,6.570225358009338379e-01,-2.913606643676757812e+00
