environmental,controllable,controllable,controllable,controllable,controllable,output
1.188039183616638184e-01,1.504586189985275269e-01,4.822402596473693848e-01,2.739404737949371338e-01,3.124257922172546387e-01,6.565296649932861328e-01,-3.237213850021362305e+00
1.988653838634490967e-01,1.500136256217956543e-01,4.771329462528228760e-01,2.753296792507171631e-01,3.116946518421173096e-01,6.572696566581726074e-01,-3.322270393371582031e+00
1.349398642778396606e-01,1.503748595714569092e-01,4.816040098667144775e-01,2.741025984287261963e-01,3.123469948768615723e-01,6.566140055656433105e-01,-3.267132759094238281e+00
1.826888471841812134e-01,1.501366943120956421e-01,4.786076247692108154e-01,2.748909294605255127e-01,3.119002878665924072e-01,6.570425629615783691e-01,-3.317927598953247070e+00
1.154314428567886353e-01,1.504727303981781006e-01,4.823299348354339600e-01,2.739200592041015625e-01,3.124494850635528564e-01,6.565331816673278809e-01,-3.230163335800170898e+00
1.549755036830902100e-01,1.502958834171295166e-01,4.805926382541656494e-01,2.743693888187408447e-01,3.121943473815917969e-01,6.567544341087341309e-01,-3.295363903045654297e+00
2.088904082775115967e-01,1.499717980623245239e-01,4.761483669281005859e-01,2.755217552185058594e-01,3.115524947643280029e-01,6.574137210845947266e-01,-3.321736335754394531e+00
2.124479711055755615e-01,1.499343812465667725e-01,4.757640063762664795e-01,2.756101191043853760e-01,3.114976286888122559e-01,6.574594378471374512e-01,-3.320960044860839844e+00
1.654177606105804443e-01,1.502350270748138428e-01,4.799353480339050293e-01,2.745459973812103271e-01,3.120911717414855957e-01,6.568462848663330078e-01,-3.306116580963134766e+00
6.813111156225204468e-02,1.506039053201675415e-01,4.828004837036132812e-01,2.738472521305084229e-01,3.124664127826690674e-01,6.566050052642822266e-01,-3.103464603424072266e+00
5.766560509800910950e-02,1.506051421165466309e-01,4.826399683952331543e-01,2.739059627056121826e-01,3.124212026596069336e-01,6.566420197486877441e-01,-3.068794250488281250e+00
7.720705866813659668e-02,1.505746841430664062e-01,4.828199744224548340e-01,2.738205790519714355e-01,3.124836683273315430e-01,6.565401554107666016e-01,-3.131662368774414062e+00
1.749609857797622681e-01,1.501796096563339233e-01,4.791914522647857666e-01,2.747243940830230713e-01,3.119828999042510986e-01,6.569565534591674805e-01,-3.313562393188476562e+00
1.456496417522430420e-01,1.503699123859405518e-01,4.811308383941650391e-01,2.742595374584197998e-01,3.122859001159667969e-01,6.566618680953979492e-01,-3.283462285995483398e+00
2.726527489721775055e-02,1.506107896566390991e-01,4.817624092102050781e-01,2.742074728012084961e-01,3.122207224369049072e-01,6.568807959556579590e-01,-2.955856561660766602e+00
5.056716501712799072e-02,1.506179869174957275e-01,4.824904501438140869e-01,2.739641070365905762e-01,3.123972117900848389e-01,6.566868424415588379e-01,-3.044008970260620117e+00
4.269217606633901596e-04,1.506085693836212158e-01,4.803601503372192383e-01,2.746503055095672607e-01,3.119719922542572021e-01,6.572573184967041016e-01,-2.842666864395141602e+00
3.249320760369300842e-02,1.506193429231643677e-01,4.820067584514617920e-01,2.741484344005584717e-01,3.122730255126953125e-01,6.568296551704406738e-01,-2.976502895355224609e+00
9.894893318414688110e-02,1.505140215158462524e-01,4.826673865318298340e-01,2.738300263881683350e-01,3.124858438968658447e-01,6.565139293670654297e-01,-3.191817760467529297e+00
1.578624695539474487e-01,1.503001600503921509e-01,4.804202020168304443e-01,2.744101583957672119e-01,3.121641576290130615e-01,6.567804217338562012e-01,-3.298609018325805664e+00
2.248851209878921509e-01,1.498268097639083862e-01,4.743763804435729980e-01,2.759268283843994141e-01,3.113212883472442627e-01,6.576749682426452637e-01,-3.315860986709594727e+00
4.412128031253814697e-02,1.506219953298568726e-01,4.823031425476074219e-01,2.740625441074371338e-01,3.123223781585693359e-01,6.567055583000183105e-01,-3.020642757415771484e+00
1.079778298735618591e-01,1.505031883716583252e-01,4.824895262718200684e-01,2.738786339759826660e-01,3.124619722366333008e-01,6.565036773681640625e-01,-3.213616847991943359e+00
1.122898422181606293e-02,1.506156325340270996e-01,4.809676110744476318e-01,2.744574546813964844e-01,3.120819926261901855e-01,6.571127176284790039e-01,-2.889609336853027344e+00
8.436868339776992798e-02,1.505587100982666016e-01,4.828184545040130615e-01,2.738094329833984375e-01,3.124953508377075195e-01,6.565243005752563477e-01,-3.152648448944091797e+00
