environmental,controllable,controllable,controllable,controllable,controllable,output
2.502743303775787354e-01,1.496069878339767456e-01,4.710079729557037354e-01,2.767376601696014404e-01,3.108512163162231445e-01,6.581341624259948730e-01,-3.294227123260498047e+00
4.810409247875213623e-01,8.824791312217712402e-01,8.495362401008605957e-01,5.740188956260681152e-01,1.380791515111923218e-01,3.848311677575111389e-02,-2.900942802429199219e+00
4.150702953338623047e-01,8.824886679649353027e-01,8.471224308013916016e-01,5.740177035331726074e-01,1.386043876409530640e-01,3.849590197205543518e-02,-3.197264194488525391e+00
3.573157191276550293e-01,8.824604749679565430e-01,8.407127261161804199e-01,5.739376544952392578e-01,1.423611640930175781e-01,3.856916353106498718e-02,-3.083568334579467773e+00
3.348363935947418213e-01,1.487849205732345581e-01,4.553830623626708984e-01,2.797318100929260254e-01,3.091810643672943115e-01,6.599972248077392578e-01,-3.124787092208862305e+00
1.937918812036514282e-01,1.500810384750366211e-01,4.776666164398193359e-01,2.751577496528625488e-01,3.117426931858062744e-01,6.572254300117492676e-01,-3.321603536605834961e+00
2.118559777736663818e-01,1.499373614788055420e-01,4.758126735687255859e-01,2.755931317806243896e-01,3.115077912807464600e-01,6.574556231498718262e-01,-3.321110248565673828e+00
2.363405972719192505e-01,1.497672945261001587e-01,4.729011058807373047e-01,2.762912511825561523e-01,3.111099600791931152e-01,6.578741073608398438e-01,-3.307935237884521484e+00
4.490633904933929443e-01,8.824847936630249023e-01,8.488275408744812012e-01,5.739803910255432129e-01,1.378497779369354248e-01,3.848131746053695679e-02,-3.097645282745361328e+00
1.416339129209518433e-01,1.503280103206634521e-01,4.813159704208374023e-01,2.741737961769104004e-01,3.122920095920562744e-01,6.566480994224548340e-01,-3.277671813964843750e+00
3.770796358585357666e-01,8.824022412300109863e-01,8.435477018356323242e-01,5.739760994911193848e-01,1.401725411415100098e-01,3.851789236068725586e-02,-3.162071466445922852e+00
2.676140666007995605e-01,1.494752615690231323e-01,4.683290123939514160e-01,2.773135602474212646e-01,3.105458617210388184e-01,6.584933400154113770e-01,-3.271147012710571289e+00
4.338634908199310303e-01,8.824434876441955566e-01,8.482456207275390625e-01,5.740180611610412598e-01,1.382729411125183105e-01,3.849105164408683777e-02,-3.157079935073852539e+00
3.688155710697174072e-01,8.824120163917541504e-01,8.422659635543823242e-01,5.739616751670837402e-01,1.410492211580276489e-01,3.853286802768707275e-02,-3.134058713912963867e+00
1.712925434112548828e-01,1.502135396003723145e-01,4.795053005218505859e-01,2.746568024158477783e-01,3.120296895503997803e-01,6.569105982780456543e-01,-3.310969114303588867e+00
3.882871866226196289e-01,8.824446797370910645e-01,8.446739315986633301e-01,5.739575624465942383e-01,1.397379934787750244e-01,3.850656002759933472e-02,-3.188625335693359375e+00
3.120937049388885498e-01,1.490404754877090454e-01,4.602383971214294434e-01,2.788870334625244141e-01,3.096626698970794678e-01,6.594828367233276367e-01,-3.183667182922363281e+00
1.512291282415390015e-01,1.503138244152069092e-01,4.807401001453399658e-01,2.743180096149444580e-01,3.122139573097229004e-01,6.567186117172241211e-01,-3.290843009948730469e+00
3.018700778484344482e-01,1.491187363862991333e-01,4.623346924781799316e-01,2.785270810127258301e-01,3.098636865615844727e-01,6.592525243759155273e-01,-3.207162380218505859e+00
2.800990939140319824e-01,1.493584811687469482e-01,4.662488102912902832e-01,2.777394950389862061e-01,3.103022575378417969e-01,6.587672829627990723e-01,-3.250562429428100586e+00
4.067678749561309814e-01,8.824490308761596680e-01,8.464908003807067871e-01,5.739881396293640137e-01,1.387265324592590332e-01,3.849296271800994873e-02,-3.202918767929077148e+00
4.605362117290496826e-01,8.824605941772460938e-01,8.492736816406250000e-01,5.740023851394653320e-01,1.379949152469635010e-01,3.847978264093399048e-02,-3.037697076797485352e+00
1.817085742950439453e-01,1.501386314630508423e-01,4.786856770515441895e-01,2.748556733131408691e-01,3.119018375873565674e-01,6.570326089859008789e-01,-3.317456007003784180e+00
3.268648087978363037e-01,1.488866806030273438e-01,4.571218788623809814e-01,2.794345915317535400e-01,3.093612790107727051e-01,6.598253250122070312e-01,-3.146425724029541016e+00
2.243930846452713013e-01,1.498175561428070068e-01,4.744019210338592529e-01,2.759269177913665771e-01,3.113035261631011963e-01,6.576516628265380859e-01,-3.316132783889770508e+00
