environmental,controllable,controllable,controllable,controllable,controllable,output
6.044413010836636735e-01,8.334427679574146763e-01,7.487550930166182450e-01,7.713523087001056266e-01,1.591257079854044854e-01,1.406374566715229424e-02,1.071106051761159250e+00
5.758398175239562988e-01,1.401871349662542343e-02,1.672509908676147461e-01,9.710823744535446167e-02,5.960806012153625488e-01,9.812317490577697754e-01,1.409592777490615845e-01
5.334576368331909180e-01,8.379743099212646484e-01,7.954760789871215820e-01,8.149147629737854004e-01,1.768105775117874146e-01,1.375623792409896851e-02,1.320027232170104980e+00
4.870599806308746338e-01,9.295168519020080566e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.343289375305175781e-01,7.461441215127706528e-03,4.431608617305755615e-01
5.035739541053771973e-01,8.467889428138732910e-01,8.879537582397460938e-01,8.997154235839843750e-01,2.112818211317062378e-01,1.301612891256809235e-02,9.212620854377746582e-01
5.214169025421142578e-01,8.324593305587768555e-01,9.093008041381835938e-01,7.064342498779296875e-02,1.016851961612701416e-01,5.970945209264755249e-02,2.002024948596954346e-01
5.337744951248168945e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.280797600746154785e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.257510616094805300e-05
5.579695105552673340e-01,8.060423731803894043e-01,7.153819799423217773e-01,4.285306036472320557e-01,7.279918193817138672e-01,7.809502072632312775e-03,1.572705745697021484e+00
5.433410406112670898e-01,7.786827683448791504e-01,5.698127746582031250e-01,4.237281978130340576e-01,9.437924027442932129e-01,0.000000000000000000e+00,1.536763310432434082e+00
5.797222852706909180e-01,7.627391219139099121e-01,1.000000000000000000e+00,8.275142908096313477e-01,2.321350388228893280e-02,3.205607645213603973e-03,8.758585453033447266e-01
5.753888487815856934e-01,6.686759591102600098e-01,6.507270932197570801e-01,0.000000000000000000e+00,1.000000000000000000e+00,5.074998829513788223e-03,4.884804412722587585e-02
5.331999659538269043e-01,9.322135448455810547e-01,6.034401655197143555e-01,5.988110899925231934e-01,3.793739378452301025e-01,2.753272280097007751e-02,2.330312490463256836e+00
5.605943799018859863e-01,1.000000000000000000e+00,1.844579281722055568e-16,5.875773429870605469e-01,3.430231642601455232e-17,1.598365902900695801e-01,1.480782866477966309e+00
