environmental,controllable,controllable,controllable,controllable,controllable,output
8.363275527954101562e-01,3.999571204185485840e-01,8.234775662422180176e-01,2.935526072978973389e-01,1.503074467182159424e-01,9.723933339118957520e-01,-1.313189864158630371e+00
9.654635190963745117e-01,4.069212675094604492e-01,8.272840976715087891e-01,2.987713813781738281e-01,1.274578869342803955e-01,9.859028458595275879e-01,-1.240496516227722168e+00
9.429807662963867188e-01,4.060139656066894531e-01,8.268097043037414551e-01,2.975369393825531006e-01,1.306432634592056274e-01,9.841707348823547363e-01,-1.251002073287963867e+00
8.001713156700134277e-01,3.967819511890411377e-01,8.217262625694274902e-01,2.924379110336303711e-01,1.590950638055801392e-01,9.663830995559692383e-01,-1.340068221092224121e+00
9.801648855209350586e-01,4.074017405509948730e-01,8.275336027145385742e-01,2.994666993618011475e-01,1.255786567926406860e-01,9.869165420532226562e-01,-1.234030246734619141e+00
9.484777450561523438e-01,4.062649309635162354e-01,8.269521594047546387e-01,2.978217005729675293e-01,1.298777163028717041e-01,9.846120476722717285e-01,-1.248361706733703613e+00
9.286375641822814941e-01,4.054250121116638184e-01,8.264827728271484375e-01,2.969203293323516846e-01,1.328313946723937988e-01,9.829478859901428223e-01,-1.258121013641357422e+00
7.713698744773864746e-01,3.936336934566497803e-01,8.199108839035034180e-01,2.917183637619018555e-01,1.671255230903625488e-01,9.604910612106323242e-01,-1.364150881767272949e+00
8.896788358688354492e-01,4.034495353698730469e-01,8.254259228706359863e-01,2.953228056430816650e-01,1.394320577383041382e-01,9.791381955146789551e-01,-1.279268860816955566e+00
8.680833578109741211e-01,4.021655023097991943e-01,8.247091770172119141e-01,2.944161891937255859e-01,1.435505896806716919e-01,9.766500592231750488e-01,-1.292251348495483398e+00
9.922229647636413574e-01,4.078108370304107666e-01,8.277508020401000977e-01,3.000094592571258545e-01,1.241774708032608032e-01,9.876857995986938477e-01,-1.228949666023254395e+00
9.195845723152160645e-01,4.049907326698303223e-01,8.262323141098022461e-01,2.966164648532867432e-01,1.342515200376510620e-01,9.821470379829406738e-01,-1.262791752815246582e+00
9.758326411247253418e-01,4.072696566581726074e-01,8.274677991867065430e-01,2.992383837699890137e-01,1.261557042598724365e-01,9.866229295730590820e-01,-1.235904097557067871e+00
7.885115146636962891e-01,3.956023752689361572e-01,8.210465312004089355e-01,2.919718623161315918e-01,1.622308194637298584e-01,9.641227722167968750e-01,-1.349510550498962402e+00
7.306715250015258789e-01,1.464363783597946167e-01,3.687171936035156250e-01,2.878512740135192871e-01,3.048134744167327881e-01,6.655963659286499023e-01,-1.443243741989135742e+00
8.265177607536315918e-01,3.991596102714538574e-01,8.230531811714172363e-01,2.931786179542541504e-01,1.525573134422302246e-01,9.708759784698486328e-01,-1.320143342018127441e+00
7.832898497581481934e-01,3.950025737285614014e-01,8.207277655601501465e-01,2.919354438781738281e-01,1.636137515306472778e-01,9.630374908447265625e-01,-1.353871941566467285e+00
7.562543153762817383e-01,3.916768431663513184e-01,8.187583684921264648e-01,2.913387715816497803e-01,1.717583984136581421e-01,9.568929672241210938e-01,-1.377867102622985840e+00
7.211860418319702148e-01,1.464359760284423828e-01,3.694204390048980713e-01,2.877982556819915771e-01,3.048224449157714844e-01,6.655146479606628418e-01,-1.484719634056091309e+00
8.447775840759277344e-01,4.006113409996032715e-01,8.238418102264404297e-01,2.936674058437347412e-01,1.484649777412414551e-01,9.735913872718811035e-01,-1.307389855384826660e+00
8.605062961578369141e-01,4.016643762588500977e-01,8.244550824165344238e-01,2.942119240760803223e-01,1.450755447149276733e-01,9.756846427917480469e-01,-1.297039508819580078e+00
8.104516267776489258e-01,3.977787196636199951e-01,8.222700357437133789e-01,2.927741706371307373e-01,1.564247757196426392e-01,9.682226181030273438e-01,-1.332068562507629395e+00
7.476538419723510742e-01,3.904697895050048828e-01,8.180013895034790039e-01,2.911740243434906006e-01,1.745870113372802734e-01,9.546164274215698242e-01,-1.386033892631530762e+00
9.072114825248718262e-01,4.043972194194793701e-01,8.259181380271911621e-01,2.960573732852935791e-01,1.363151669502258301e-01,9.809666872024536133e-01,-1.269408345222473145e+00
8.813111782073974609e-01,4.029387235641479492e-01,8.251869678497314453e-01,2.949756979942321777e-01,1.409850418567657471e-01,9.781981706619262695e-01,-1.284185767173767090e+00
