environmental,controllable,controllable,controllable,controllable,controllable,output
2.519506254885617302e-02,5.950905378277449032e-02,1.921457961997263819e-02,7.607066314809438623e-01,6.162572374166406242e-01,8.228690311916458944e-01,3.637783974858542491e-02
4.097367823123931885e-02,9.586876034736633301e-01,9.635913372039794922e-01,6.928322911262512207e-01,4.906997680664062500e-01,1.006200015544891357e-01,2.626724243164062500e-01
6.270362436771392822e-02,8.585865497589111328e-01,8.706020712852478027e-01,4.362611472606658936e-01,3.784101903438568115e-01,2.349289804697036743e-01,2.628572583198547363e-01
7.638239860534667969e-02,6.938893903907228378e-17,1.000000000000000000e+00,4.480831921100616455e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.065902501344680786e-01
1.042143031954765320e-01,1.000000000000000000e+00,8.658629655838012695e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.562834706623107195e-04
1.319184899330139160e-01,7.423146367073059082e-01,1.000000000000000000e+00,2.223824411630630493e-01,5.719007179141044617e-02,1.994569972157478333e-02,2.275337576866149902e-01
1.725130379199981689e-01,5.757581521601386546e-16,6.987427303598123685e-16,0.000000000000000000e+00,4.055959284305572510e-01,9.728755056858062744e-02,6.260525435209274292e-02
2.200143486261367798e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.467861711978912354e-01,0.000000000000000000e+00,2.552621662616729736e-01
2.510854601860046387e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.973589539527893066e-01,1.000000000000000000e+00,2.795116901397705078e-01
2.826344966888427734e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.999067842960357666e-01,1.000000000000000000e+00,2.924995124340057373e-02
3.013142049312591553e-01,1.000000000000000000e+00,6.757521629333496094e-01,4.128105193376541138e-02,6.893182992935180664e-01,2.214340493083000183e-02,1.399815380573272705e-01
3.442838191986083984e-01,8.511876463890075684e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.440296262502670288e-01,2.484038174152374268e-01
3.028862476348876953e-01,1.755946502089500427e-02,1.000000000000000000e+00,0.000000000000000000e+00,6.879409551620483398e-01,6.415271759033203125e-01,7.382021099328994751e-02
2.980907261371612549e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899767071008682251e-01,6.505843997001647949e-02
2.871316075325012207e-01,8.732215166091918945e-01,8.335695862770080566e-01,5.151054859161376953e-01,3.000729084014892578e-01,7.687149196863174438e-02,2.394566059112548828e+00
2.853037118911743164e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.654729604721069336e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.369553178548812866e-03
2.553358078002929688e-01,5.011791586875915527e-01,1.000000000000000000e+00,5.091451406478881836e-01,6.836090087890625000e-01,0.000000000000000000e+00,6.221849322319030762e-01
2.083658128976821899e-01,7.618892192840576172e-01,8.096377849578857422e-01,5.166285634040832520e-01,9.451823830604553223e-01,7.562311291694641113e-01,3.736401349306106567e-02
2.276934683322906494e-01,1.000000000000000000e+00,6.980606913566589355e-01,5.214005112648010254e-01,2.471656352281570435e-01,7.833300530910491943e-02,1.603434085845947266e+00
