environmental,controllable,controllable,controllable,controllable,controllable,output
3.107977509498596191e-01,1.489832103252410889e-01,4.604721367359161377e-01,2.788096666336059570e-01,3.096904456615447998e-01,6.594318747520446777e-01,-3.186751127243041992e+00
2.026230841875076294e-01,1.499867439270019531e-01,4.767351746559143066e-01,2.753986418247222900e-01,3.116188049316406250e-01,6.573246121406555176e-01,-3.322357416152954102e+00
1.915751248598098755e-01,1.500837206840515137e-01,4.778431355953216553e-01,2.750839293003082275e-01,3.117977380752563477e-01,6.571525335311889648e-01,-3.321113348007202148e+00
3.537790775299072266e-01,1.485973000526428223e-01,4.508504271507263184e-01,2.804153263568878174e-01,3.088007271289825439e-01,6.604503989219665527e-01,-3.069317102432250977e+00
2.300501167774200439e-01,1.498064249753952026e-01,4.737088084220886230e-01,2.761077284812927246e-01,3.112174272537231445e-01,6.577706933021545410e-01,-3.312666654586791992e+00
6.731040775775909424e-02,1.505873352289199829e-01,4.827654957771301270e-01,2.738066315650939941e-01,3.124589622020721436e-01,6.565513610839843750e-01,-3.100828170776367188e+00
1.163024231791496277e-01,1.504677683115005493e-01,4.823028743267059326e-01,2.739229798316955566e-01,3.124356269836425781e-01,6.565305590629577637e-01,-3.232010364532470703e+00
1.044376045465469360e-01,1.505082845687866211e-01,4.825724959373474121e-01,2.738447785377502441e-01,3.124664723873138428e-01,6.565007567405700684e-01,-3.205296754837036133e+00
1.198336482048034668e-02,1.505871564149856567e-01,4.810531735420227051e-01,2.744429409503936768e-01,3.120876848697662354e-01,6.571086049079895020e-01,-2.892820358276367188e+00
1.744927167892456055e-01,1.501860916614532471e-01,4.793136715888977051e-01,2.747015655040740967e-01,3.119997084140777588e-01,6.569442152976989746e-01,-3.313250064849853516e+00
2.782794274389743805e-02,1.505957096815109253e-01,4.818142354488372803e-01,2.742320299148559570e-01,3.122259676456451416e-01,6.569450497627258301e-01,-2.958101749420166016e+00
5.943274497985839844e-02,1.505989879369735718e-01,4.826574325561523438e-01,2.739271223545074463e-01,3.124344348907470703e-01,6.566286087036132812e-01,-3.074806928634643555e+00
4.739838466048240662e-02,1.506246328353881836e-01,4.824211299419403076e-01,2.739897966384887695e-01,3.123719096183776855e-01,6.567075848579406738e-01,-3.032622814178466797e+00
3.675512373447418213e-01,8.824071288108825684e-01,8.421095609664916992e-01,5.739744305610656738e-01,1.411987543106079102e-01,3.853203728795051575e-02,-3.129154682159423828e+00
3.204230070114135742e-01,1.489362567663192749e-01,4.584948718547821045e-01,2.791908085346221924e-01,3.094871342182159424e-01,6.596712470054626465e-01,-3.163133144378662109e+00
8.543377369642257690e-02,1.505623608827590942e-01,4.828062057495117188e-01,2.738119959831237793e-01,3.124871850013732910e-01,6.565079092979431152e-01,-3.155672311782836914e+00
2.618867158889770508e-01,1.495160013437271118e-01,4.692195355892181396e-01,2.771070301532745361e-01,3.106603920459747314e-01,6.583573818206787109e-01,-3.279491901397705078e+00
2.692628502845764160e-01,1.494587361812591553e-01,4.680610895156860352e-01,2.773609459400177002e-01,3.105164766311645508e-01,6.585363745689392090e-01,-3.268615245819091797e+00
3.837153911590576172e-01,8.824345469474792480e-01,8.443222045898437500e-01,5.739802718162536621e-01,1.397936046123504639e-01,3.851282224059104919e-02,-3.179404020309448242e+00
1.338957697153091431e-01,1.503953337669372559e-01,4.816631376743316650e-01,2.740879654884338379e-01,3.123438358306884766e-01,6.566110849380493164e-01,-3.265389442443847656e+00
1.652557849884033203e-01,1.502327769994735718e-01,4.799070060253143311e-01,2.745519280433654785e-01,3.121230304241180420e-01,6.568409800529479980e-01,-3.305970668792724609e+00
2.423662990331649780e-01,1.496720761060714722e-01,4.721106588840484619e-01,2.764872908592224121e-01,3.110137283802032471e-01,6.579803228378295898e-01,-3.302547693252563477e+00
4.090053737163543701e-01,8.824457526206970215e-01,8.464840054512023926e-01,5.739887952804565430e-01,1.387937217950820923e-01,3.849069029092788696e-02,-3.202131748199462891e+00
2.956028878688812256e-01,1.492177248001098633e-01,4.634285271167755127e-01,2.782888710498809814e-01,3.100085556507110596e-01,6.590961813926696777e-01,-3.220601081848144531e+00
3.399470746517181396e-01,1.487346738576889038e-01,4.541860818862915039e-01,2.799326181411743164e-01,3.090888261795043945e-01,6.601316332817077637e-01,-3.110370874404907227e+00
