evaluation,mape
2.000000000000000000e+00,9.816029801862271587e-01
1.000000000000000000e+01,9.501919188591898546e-01
2.000000000000000000e+01,6.789976085207818368e-01
3.000000000000000000e+01,4.805828643067513450e-01
4.000000000000000000e+01,4.588844570790893695e-01
5.000000000000000000e+01,4.273014333377566643e-01
6.000000000000000000e+01,4.101685433309855133e-01
7.000000000000000000e+01,2.445290727470416925e-01
8.000000000000000000e+01,2.343602911196330518e-01
9.000000000000000000e+01,1.341294171088887877e-01
1.000000000000000000e+02,6.105178696215930734e-02
