evaluation,mape
2.000000000000000000e+00,6.981382023443646334e-01
1.000000000000000000e+01,5.782649403850039782e-01
2.000000000000000000e+01,6.036653336804905789e-01
3.000000000000000000e+01,5.558410820476702430e-01
4.000000000000000000e+01,5.939883489762177726e-01
5.000000000000000000e+01,5.372720281957051869e-01
6.000000000000000000e+01,5.589358095666419057e-01
7.000000000000000000e+01,5.637213733280116434e-01
8.000000000000000000e+01,5.313425832046383412e-01
9.000000000000000000e+01,4.977636981591214704e-01
1.000000000000000000e+02,2.524173167213693558e-01
