evaluation,mape
2.000000000000000000e+00,8.011536117702482418e-01
1.000000000000000000e+01,7.256009764773950765e-01
2.000000000000000000e+01,5.272087384655155251e-01
3.000000000000000000e+01,6.245124382201315827e-01
4.000000000000000000e+01,6.223486488988598797e-01
5.000000000000000000e+01,5.402311246540655310e-01
6.000000000000000000e+01,4.010419695155810205e-01
7.000000000000000000e+01,2.653238245277160789e-01
8.000000000000000000e+01,1.659437001137220591e-01
9.000000000000000000e+01,8.910782909653786055e-02
1.000000000000000000e+02,9.416233213363846277e-02
