environmental,controllable,controllable,controllable,controllable,controllable,output
9.971724957022183311e-01,8.432660976241360684e-01,1.993916872045981004e-01,4.714382524170315225e-01,1.741544824869895036e-01,9.746351528319081581e-01,2.295796523326384259e-02
9.566519856452941895e-01,2.605277895927429199e-01,5.991870164871215820e-01,4.374959170818328857e-01,6.564769148826599121e-01,4.503148198127746582e-01,3.749154880642890930e-02
9.250637888908386230e-01,5.276295915246009827e-02,9.560346007347106934e-01,1.580734252929687500e-01,9.898976087570190430e-01,1.357185095548629761e-01,5.023856647312641144e-05
9.646357893943786621e-01,5.330010652542114258e-01,2.212885580956935883e-02,9.663462638854980469e-01,2.096404880285263062e-01,9.396423697471618652e-01,1.420457614585757256e-03
9.503186345100402832e-01,9.780727624893188477e-01,4.469596147537231445e-01,8.208698034286499023e-02,2.832239866256713867e-01,9.633342176675796509e-02,4.324570298194885254e-03
9.699484705924987793e-01,7.041326165199279785e-02,6.999268531799316406e-01,5.579047799110412598e-01,9.783285856246948242e-01,1.468405872583389282e-01,1.108056167140603065e-04
9.423534870147705078e-01,9.737902879714965820e-01,5.736264586448669434e-01,9.773352146148681641e-01,9.747757315635681152e-01,9.811332821846008301e-01,3.717272556968964636e-05
9.095188379287719727e-01,9.885777831077575684e-01,6.900454759597778320e-01,3.955363631248474121e-01,9.514320492744445801e-01,3.027988374233245850e-01,9.820957668125629425e-03
8.852071762084960938e-01,1.515544801950454712e-01,2.805105149745941162e-01,7.107379436492919922e-01,1.504810452461242676e-01,2.702154032886028290e-02,4.328612703830003738e-03
9.054274559020996094e-01,3.541994839906692505e-02,6.111978739500045776e-02,3.163872957229614258e-01,2.814494632184505463e-02,7.896851301193237305e-01,1.542568057775497437e-01
9.120177626609802246e-01,6.456146836280822754e-01,9.883084297180175781e-01,2.616867050528526306e-02,6.028481125831604004e-01,7.807952165603637695e-01,4.601348564028739929e-02
9.347690343856811523e-01,6.863871812820434570e-01,4.721782207489013672e-01,9.891724586486816406e-02,6.721270037814974785e-04,7.668724656105041504e-01,5.933506041765213013e-02
9.619895219802856445e-01,1.035960167646408081e-01,2.500627636909484863e-01,9.631748795509338379e-01,5.066187307238578796e-02,2.801811695098876953e-01,6.583911599591374397e-04
9.496762156486511230e-01,1.467565447092056274e-01,3.752302527427673340e-01,3.525649011135101318e-01,3.062790036201477051e-01,7.418334484100341797e-01,5.971450805664062500e-01
9.347414374351501465e-01,7.289601564407348633e-01,4.983036816120147705e-01,3.022322058677673340e-01,5.366263389587402344e-01,9.296088814735412598e-01,5.972639471292495728e-02
9.532898664474487305e-01,9.359434843063354492e-01,7.717173099517822266e-01,1.978807449340820312e-01,7.352171540260314941e-01,9.496224522590637207e-01,3.878084244206547737e-03
9.194810390472412109e-01,7.717002034187316895e-01,3.761846125125885010e-01,1.534252613782882690e-01,1.198016256093978882e-01,8.411993980407714844e-01,7.446036487817764282e-02
8.934408426284790039e-01,6.947719454765319824e-01,3.139926195144653320e-01,3.227306306362152100e-01,1.492715775966644287e-01,8.632718920707702637e-01,1.397565454244613647e-01
9.200494289398193359e-01,9.360658526420593262e-01,4.634955227375030518e-01,4.632368981838226318e-01,5.730952024459838867e-01,3.135947883129119873e-01,1.669961959123611450e-02
9.157436490058898926e-01,9.973792731761932373e-02,5.557916760444641113e-01,3.226879835128784180e-01,8.498641252517700195e-01,6.348638534545898438e-01,6.011544726788997650e-03
8.660659193992614746e-01,6.216296553611755371e-01,3.701163828372955322e-01,5.197882652282714844e-01,7.899582982063293457e-01,1.757196485996246338e-01,3.569444641470909119e-02
8.837327957153320312e-01,1.712866425514221191e-01,7.782117724418640137e-01,7.893812060356140137e-01,8.845933079719543457e-01,7.156021595001220703e-01,1.775759039446711540e-03
8.446087241172790527e-01,4.252315461635589600e-01,9.539493918418884277e-01,2.519554793834686279e-01,9.893837571144104004e-01,1.124709844589233398e-01,6.821650546044111252e-03
