environmental,controllable,controllable,controllable,controllable,controllable,output
2.009193450212478638e-01,1.500160098075866699e-01,4.769465029239654541e-01,2.752865552902221680e-01,3.116430342197418213e-01,6.572623848915100098e-01,-3.322360754013061523e+00
4.267444014549255371e-01,8.824504613876342773e-01,8.475964069366455078e-01,5.740125179290771484e-01,1.382787078619003296e-01,3.849731758236885071e-02,-3.176723241806030273e+00
1.954223960638046265e-01,1.500559598207473755e-01,4.774664640426635742e-01,2.751979827880859375e-01,3.117444217205047607e-01,6.572054028511047363e-01,-3.321887016296386719e+00
2.832260727882385254e-01,1.493021547794342041e-01,4.657011628150939941e-01,2.778425216674804688e-01,3.102396130561828613e-01,6.588225364685058594e-01,-3.244904756546020508e+00
2.570399940013885498e-01,1.495811194181442261e-01,4.699603319168090820e-01,2.769547998905181885e-01,3.107388615608215332e-01,6.582755446434020996e-01,-3.286001443862915039e+00
2.161198556423187256e-01,1.499054282903671265e-01,4.753468334674835205e-01,2.757114470005035400e-01,3.114311695098876953e-01,6.575257778167724609e-01,-3.319839000701904297e+00
4.492532014846801758e-01,8.824560642242431641e-01,8.486104607582092285e-01,5.740049481391906738e-01,1.380771398544311523e-01,3.848214820027351379e-02,-3.096756696701049805e+00
2.717780768871307373e-01,1.494431346654891968e-01,4.676921367645263672e-01,2.774573862552642822e-01,3.104660511016845703e-01,6.585903763771057129e-01,-3.264642477035522461e+00
1.841290891170501709e-01,1.501276791095733643e-01,4.784871041774749756e-01,2.749231755733489990e-01,3.118861317634582520e-01,6.570678353309631348e-01,-3.318576812744140625e+00
3.380134999752044678e-01,1.487707346677780151e-01,4.546301662921905518e-01,2.798514664173126221e-01,3.091302216053009033e-01,6.600913405418395996e-01,-3.115874290466308594e+00
3.484500646591186523e-01,1.486503332853317261e-01,4.522189795970916748e-01,2.802127897739410400e-01,3.089166283607482910e-01,6.603245139122009277e-01,-3.085477828979492188e+00
3.977745771408081055e-01,8.824601173400878906e-01,8.458973765373229980e-01,5.739639401435852051e-01,1.386400014162063599e-01,3.851980715990066528e-02,-3.200589179992675781e+00
2.275433540344238281e-01,1.498246639966964722e-01,4.739999175071716309e-01,2.760449349880218506e-01,3.112549483776092529e-01,6.577309370040893555e-01,-3.314295291900634766e+00
3.845899999141693115e-01,8.824399709701538086e-01,8.442582488059997559e-01,5.739611387252807617e-01,1.399585455656051636e-01,3.852547705173492432e-02,-3.181340694427490234e+00
2.462306022644042969e-01,1.497157216072082520e-01,4.716070890426635742e-01,2.766325175762176514e-01,3.109354376792907715e-01,6.580784916877746582e-01,-3.298657655715942383e+00
3.791986703872680664e-01,8.824292421340942383e-01,8.435570597648620605e-01,5.739721059799194336e-01,1.402949094772338867e-01,3.852440044283866882e-02,-3.168111085891723633e+00
3.667277991771697998e-01,8.824260830879211426e-01,8.418594002723693848e-01,5.739923715591430664e-01,1.413709819316864014e-01,3.851851075887680054e-02,-3.125873804092407227e+00
3.211617171764373779e-01,1.489470154047012329e-01,4.583452045917510986e-01,2.792243361473083496e-01,3.094763457775115967e-01,6.596936583518981934e-01,-3.161253452301025391e+00
2.389718890190124512e-01,1.497283428907394409e-01,4.725477099418640137e-01,2.763896584510803223e-01,3.110698163509368896e-01,6.579331159591674805e-01,-3.305684804916381836e+00
4.440826177597045898e-01,8.824248909950256348e-01,8.485466241836547852e-01,5.740474462509155273e-01,1.378348469734191895e-01,3.850698471069335938e-02,-3.119692564010620117e+00
2.966695427894592285e-01,1.491970717906951904e-01,4.632641077041625977e-01,2.783240079879760742e-01,3.099749386310577393e-01,6.591286659240722656e-01,-3.218366622924804688e+00
3.098411560058593750e-01,1.490728259086608887e-01,4.606927931308746338e-01,2.788065969944000244e-01,3.097169399261474609e-01,6.594312191009521484e-01,-3.189008235931396484e+00
4.187269210815429688e-01,8.824595808982849121e-01,8.470727205276489258e-01,5.739924907684326172e-01,1.385535150766372681e-01,3.848689794540405273e-02,-3.192404985427856445e+00
3.308718800544738770e-01,1.488595753908157349e-01,4.562413096427917480e-01,2.795792818069458008e-01,3.092885315418243408e-01,6.599186062812805176e-01,-3.135679721832275391e+00
4.055552780628204346e-01,8.824412822723388672e-01,8.461388349533081055e-01,5.739673972129821777e-01,1.393646150827407837e-01,3.850003704428672791e-02,-3.203117609024047852e+00
