environmental,controllable,controllable,controllable,controllable,controllable,output
5.951057930949686936e-01,4.198110615713148697e-01,3.210828197332570300e-01,9.425241135572304252e-02,8.121304465763923286e-01,7.651930301674627621e-01,4.100234755484978566e-02
6.047064661979675293e-01,5.929954648017883301e-01,5.553120374679565430e-01,2.456861287355422974e-01,9.389940500259399414e-01,7.440418601036071777e-01,4.290515556931495667e-02
5.729389190673828125e-01,8.103209137916564941e-01,8.111794590950012207e-01,9.043661355972290039e-01,4.921092092990875244e-02,2.633341848850250244e-01,3.142982721328735352e-01
6.165859103202819824e-01,1.772412210702896118e-01,5.415407419204711914e-01,8.619564771652221680e-01,5.297587439417839050e-02,1.132988259196281433e-01,1.362972334027290344e-02
5.898001790046691895e-01,8.498108983039855957e-01,9.377681016921997070e-01,4.766259193420410156e-01,5.259902477264404297e-01,2.966224849224090576e-01,6.421946287155151367e-01
5.919782519340515137e-01,7.306163311004638672e-01,1.000000000000000000e+00,1.456798017024993896e-01,9.386561512947082520e-01,2.540330886840820312e-01,1.139670833945274353e-01
6.150016188621520996e-01,8.691806793212890625e-01,8.830415010452270508e-01,1.467547118663787842e-01,8.481118083000183105e-01,3.254947960376739502e-01,7.451961189508438110e-02
6.536254882812500000e-01,6.033706478774547577e-03,7.718939781188964844e-01,9.819810092449188232e-02,2.832829058170318604e-01,6.414362788200378418e-01,8.878213167190551758e-01
6.471825838088989258e-01,4.971566498279571533e-01,1.000000000000000000e+00,7.750155776739120483e-02,3.444049060344696045e-01,5.664772987365722656e-01,3.626831769943237305e-01
6.242693066596984863e-01,5.586391398400964142e-17,6.286454796791076660e-01,7.253678888082504272e-02,2.544894814491271973e-01,8.677781820297241211e-01,7.636913061141967773e-01
6.415237784385681152e-01,0.000000000000000000e+00,7.909223437309265137e-01,4.300583004951477051e-01,3.077553808689117432e-01,1.137796789407730103e-01,9.131526947021484375e-02
5.965309143066406250e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.367226839065551758e-01,2.806926369667053223e-01,9.860761315262647568e-32,2.171817980706691742e-02
6.258077621459960938e-01,1.144553137628475325e-16,9.261308908462524414e-01,7.083773066183564077e-16,3.408503532409667969e-01,7.126111984252929688e-01,4.618846178054809570e-01
5.829671025276184082e-01,3.687561906338536781e-17,9.140508174896240234e-01,2.711601853370666504e-01,2.601512968540191650e-01,6.645503640174865723e-01,1.130455851554870605e+00
5.822375416755676270e-01,2.857902398925810192e-17,1.000000000000000000e+00,4.889445900917053223e-01,2.325134426355361938e-01,6.416884660720825195e-01,5.994889140129089355e-01
5.684976577758789062e-01,7.635900378227233887e-01,7.507055997848510742e-01,6.589830517768859863e-01,2.685637772083282471e-01,6.957347989082336426e-01,1.814242452383041382e-01
5.221083760261535645e-01,1.205093041062355042e-01,8.820486664772033691e-01,5.670228004455566406e-01,2.694303691387176514e-01,7.029079198837280273e-01,7.642837166786193848e-01
5.230387449264526367e-01,2.691684961318969727e-01,1.334155946969985962e-01,2.296578884124755859e-01,2.846353054046630859e-01,9.672437310218811035e-01,9.455233216285705566e-01
5.392541885375976562e-01,0.000000000000000000e+00,5.519068986177444458e-02,7.286010384559631348e-01,2.876406311988830566e-01,9.415426254272460938e-01,1.411619484424591064e-01
5.501742959022521973e-01,8.656922727823257446e-02,8.055918216705322266e-01,2.876463532447814941e-01,2.750338315963745117e-01,7.452242374420166016e-01,1.602099299430847168e+00
5.422470569610595703e-01,1.421842426061630249e-01,9.008234739303588867e-01,2.800127863883972168e-01,2.676511704921722412e-01,7.498843073844909668e-01,1.433461904525756836e+00
5.658712387084960938e-01,9.855550527572631836e-02,2.631804347038269043e-01,2.978624999523162842e-01,3.084000945091247559e-01,7.946745157241821289e-01,1.858422636985778809e+00
5.173018574714660645e-01,6.714274001185188776e-17,4.210636913776397705e-01,3.236643671989440918e-01,3.057046830654144287e-01,7.683209180831909180e-01,2.029352903366088867e+00
4.933400750160217285e-01,8.701791151547591595e-18,5.198323726654052734e-01,3.368543982505798340e-01,3.297267854213714600e-01,7.743280529975891113e-01,2.005993843078613281e+00
5.042677521705627441e-01,1.196004168775967672e-16,4.587932527065277100e-01,3.520859479904174805e-01,2.818584740161895752e-01,7.936124801635742188e-01,1.897244095802307129e+00
5.155778527259826660e-01,5.567966446564712982e-17,3.939591348171234131e-01,3.278233110904693604e-01,3.341334462165832520e-01,7.385004758834838867e-01,2.091846466064453125e+00
5.099104642868041992e-01,6.413476223439058176e-18,3.377578258514404297e-01,2.935216724872589111e-01,3.385929763317108154e-01,7.197123169898986816e-01,2.168204069137573242e+00
5.581790208816528320e-01,1.144346011603092047e-16,6.963320076465606689e-02,2.663628756999969482e-01,3.109692335128784180e-01,6.485342979431152344e-01,1.765708327293395996e+00
5.211012959480285645e-01,3.496696352958679199e-01,3.608184456825256348e-01,2.737919986248016357e-01,3.370907306671142578e-01,7.154288887977600098e-01,1.999226808547973633e+00
4.901023805141448975e-01,0.000000000000000000e+00,3.324671685695648193e-01,2.754447758197784424e-01,3.439130783081054688e-01,7.255889177322387695e-01,2.212549924850463867e+00
5.194233059883117676e-01,4.395613372325897217e-01,3.485546410083770752e-01,9.405398964881896973e-01,9.099348187446594238e-01,3.437464237213134766e-01,3.733374178409576416e-02
4.772693812847137451e-01,5.448815226554870605e-01,3.931526094675064087e-02,3.767923116683959961e-01,5.897707343101501465e-01,7.513665556907653809e-01,2.678842544555664062e-01
4.897525310516357422e-01,2.574438750743865967e-01,2.097630351781845093e-01,3.519988656044006348e-01,1.943207383155822754e-01,6.634296178817749023e-01,1.792895317077636719e+00
5.382812023162841797e-01,1.497187975170364519e-17,3.407849073410034180e-01,2.363040298223495483e-01,2.827598750591278076e-01,7.114556431770324707e-01,2.041874647140502930e+00
5.030933022499084473e-01,4.473198950290679932e-01,2.210544049739837646e-01,2.974641621112823486e-01,2.296445071697235107e-01,5.494610071182250977e-01,1.410340309143066406e+00
4.994656145572662354e-01,3.252740949392318726e-02,3.393727242946624756e-01,2.790957689285278320e-01,3.093502819538116455e-01,7.148117423057556152e-01,2.325158596038818359e+00
4.702590405941009521e-01,9.260814636945724487e-02,1.011547744274139404e-01,1.807197183370590210e-01,1.453348696231842041e-01,5.807134509086608887e-01,1.238941669464111328e+00
4.271661937236785889e-01,1.205531358718872070e-01,3.572233915328979492e-01,2.833713293075561523e-01,3.028359115123748779e-01,7.023423910140991211e-01,2.742421865463256836e+00
4.280782043933868408e-01,3.910563588142395020e-01,1.165299862623214722e-01,3.981491625308990479e-01,4.240232110023498535e-01,5.863800644874572754e-01,1.318413734436035156e+00
4.356186091899871826e-01,3.985657832418498803e-13,1.910760849714279175e-01,2.896663546562194824e-01,2.882747054100036621e-01,6.980426907539367676e-01,2.347226619720458984e+00
4.380299150943756104e-01,3.181818425655364990e-01,7.861352562904357910e-01,2.475465983152389526e-01,2.973491251468658447e-01,5.393101572990417480e-01,1.617940664291381836e+00
4.581594169139862061e-01,9.022009968757629395e-01,1.446809470653533936e-01,2.176095843315124512e-01,3.264360725879669189e-01,1.427116394042968750e-01,7.428827881813049316e-01
4.588515758514404297e-01,1.740768849849700928e-01,3.558728694915771484e-01,2.852911949157714844e-01,2.449508607387542725e-01,6.178267002105712891e-01,2.454112052917480469e+00
4.361833631992340088e-01,1.528797596693038940e-01,3.889244496822357178e-01,2.828761637210845947e-01,3.053005039691925049e-01,6.669192314147949219e-01,2.765193700790405273e+00
4.550131559371948242e-01,2.764195799827575684e-01,5.648307204246520996e-01,2.652562856674194336e-01,3.373383581638336182e-01,6.981779336929321289e-01,2.406275510787963867e+00
4.586802721023559570e-01,3.336758166551589966e-02,8.604068756103515625e-01,2.316262125968933105e-01,7.267803549766540527e-01,1.451392471790313721e-01,2.263413742184638977e-02
