environmental,controllable,controllable,controllable,controllable,controllable,output
8.205075875631008264e-01,2.786486195609114702e-01,6.999601788373975841e-01,2.539113327565993838e-01,1.591065151637311992e-01,5.930344908194863374e-01,6.154712316215886769e-01
8.602597117424011230e-01,5.807026475667953491e-02,7.372024059295654297e-01,1.159652248024940491e-01,1.976171433925628662e-01,1.878825128078460693e-01,6.992445886135101318e-02
8.854785561561584473e-01,2.062738388776779175e-01,4.708043336868286133e-01,2.399483323097229004e-01,2.700238674879074097e-02,7.407201528549194336e-01,2.366195619106292725e-01
8.385853171348571777e-01,2.722784578800201416e-01,5.010923743247985840e-01,5.155286192893981934e-01,7.348707914352416992e-01,9.278318285942077637e-01,2.016168460249900818e-02
7.999376654624938965e-01,6.605792045593261719e-01,4.077656194567680359e-02,7.803273797035217285e-01,2.709575742483139038e-02,3.821101188659667969e-01,2.310754358768463135e-02
7.572477459907531738e-01,7.537905871868133545e-02,6.314813494682312012e-01,5.293757319450378418e-01,5.273028016090393066e-01,1.787644624710083008e-01,4.446262493729591370e-02
7.318984866142272949e-01,1.598173230886459351e-01,1.972658783197402954e-01,6.552039980888366699e-01,6.905786991119384766e-01,1.751498728990554810e-01,9.726107120513916016e-03
7.519975304603576660e-01,3.786819279193878174e-01,7.473391294479370117e-01,3.075575232505798340e-01,4.103009402751922607e-01,5.852519273757934570e-01,7.170636653900146484e-01
7.843709588050842285e-01,4.684866070747375488e-01,8.370373845100402832e-01,2.924011051654815674e-01,2.331847883760929108e-02,6.498126387596130371e-01,3.451999723911285400e-01
7.628757357597351074e-01,3.883483111858367920e-01,7.056398391723632812e-01,3.089020848274230957e-01,5.260800123214721680e-01,5.867035984992980957e-01,3.789232373237609863e-01
8.104070425033569336e-01,4.002971053123474121e-01,8.677101731300354004e-01,3.777846395969390869e-01,7.795744538307189941e-01,9.479269981384277344e-01,3.398701548576354980e-02
8.539013266563415527e-01,8.528317213058471680e-01,7.278057932853698730e-01,2.550356388092041016e-01,8.989281058311462402e-01,6.191638708114624023e-01,1.382502960041165352e-03
8.392581939697265625e-01,3.772632479667663574e-01,7.964456677436828613e-01,2.998442053794860840e-01,2.959152162075042725e-01,5.954132676124572754e-01,6.562935709953308105e-01
8.521643280982971191e-01,2.951609194278717041e-01,1.413083635270595551e-02,2.935396134853363037e-01,3.074577450752258301e-01,0.000000000000000000e+00,2.402334660291671753e-02
8.211889863014221191e-01,1.843333989381790161e-01,2.237792164087295532e-01,1.899936236441135406e-02,3.078479766845703125e-01,5.605002641677856445e-01,4.596861302852630615e-01
8.228077888488769531e-01,8.862108737230300903e-02,9.271937012672424316e-01,3.650760948657989502e-01,3.037138879299163818e-01,5.573759078979492188e-01,5.317760705947875977e-01
8.055610656738281250e-01,8.456000685691833496e-01,4.833678305149078369e-01,5.846889615058898926e-01,2.967194914817810059e-01,6.015927195549011230e-01,8.384408056735992432e-02
8.442402482032775879e-01,4.842140972614288330e-01,8.107602596282958984e-01,2.225095629692077637e-01,3.203884661197662354e-01,5.760473012924194336e-01,4.746972918510437012e-01
8.547846674919128418e-01,2.810699641704559326e-01,9.442625045776367188e-01,5.768147110939025879e-01,2.794888615608215332e-01,5.898036956787109375e-01,2.598904669284820557e-01
8.247374296188354492e-01,2.126379907131195068e-01,1.171237304806709290e-01,2.521217465400695801e-01,3.197758495807647705e-01,6.033189296722412109e-01,9.025269746780395508e-01
8.660951852798461914e-01,2.085011750459671021e-01,4.657413437962532043e-02,2.430616170167922974e-01,3.431698679924011230e-01,6.287947297096252441e-01,7.218707799911499023e-01
9.012098312377929688e-01,3.577435314655303955e-01,6.386492848396301270e-01,9.616409242153167725e-02,4.103495478630065918e-01,6.370762586593627930e-01,3.801650106906890869e-01
9.286178946495056152e-01,2.793329060077667236e-01,6.264247298240661621e-01,2.895574569702148438e-01,4.009834229946136475e-01,5.165792107582092285e-01,4.286539554595947266e-01
9.784103631973266602e-01,1.813365221023559570e-01,4.524631500244140625e-01,1.564095020294189453e-01,2.006077170372009277e-01,5.110376477241516113e-01,3.253675103187561035e-01
9.392079114913940430e-01,2.451189011335372925e-01,3.304371610283851624e-02,2.116335928440093994e-01,4.523915648460388184e-01,7.648524045944213867e-01,3.303959965705871582e-01
