evaluation,mape
2.000000000000000000e+00,9.379722629095792463e-01
1.000000000000000000e+01,6.696885521360802507e-01
2.000000000000000000e+01,8.072233274846078721e-02
3.000000000000000000e+01,2.341352512834731989e-02
4.000000000000000000e+01,1.728324557889529545e-02
5.000000000000000000e+01,9.369226493698893862e-03
6.000000000000000000e+01,1.568545520124125028e-02
7.000000000000000000e+01,1.637555768532415051e-02
8.000000000000000000e+01,1.428381289996798024e-02
9.000000000000000000e+01,1.531757319090299579e-02
1.000000000000000000e+02,1.840047393291751460e-02
