environmental,controllable,controllable,controllable,controllable,controllable,output
3.682283766187754992e-02,3.058446959202898441e-01,3.502430928945078348e-01,3.055786862055215325e-01,9.294115545603686135e-01,4.377440533927736688e-01,2.570222775342633215e-01
3.841960057616233826e-02,8.320662379264831543e-01,7.660614848136901855e-01,9.954692721366882324e-01,6.646188348531723022e-02,5.323485732078552246e-01,1.280827540904283524e-02
6.375372409820556641e-02,5.379183292388916016e-01,4.239693284034729004e-01,2.771771550178527832e-01,8.789554834365844727e-01,5.160313844680786133e-01,3.593836426734924316e-01
2.057765610516071320e-02,9.290629029273986816e-01,6.117589473724365234e-01,2.091724723577499390e-01,7.592742443084716797e-01,8.419141173362731934e-01,8.397354185581207275e-02
6.070164591073989868e-02,1.000000000000000000e+00,4.231947362422943115e-01,8.804125785827636719e-01,1.897098368476476385e-16,1.000000000000000000e+00,3.095160704106092453e-03
3.489816933870315552e-02,5.081219077110290527e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.184000400826334953e-03
3.120905719697475433e-02,5.271185636520385742e-01,3.842875957489013672e-01,1.533424109220504761e-01,8.462774753570556641e-01,5.410453677177429199e-01,3.487459719181060791e-01
0.000000000000000000e+00,9.045738726854324341e-02,6.362614780664443970e-02,2.898671925067901611e-01,4.956552386283874512e-01,5.619725584983825684e-01,1.087685227394104004e+00
1.111394166946411133e-02,4.187083758053558591e-15,1.975107588289535285e-16,4.141166578438935800e-16,1.000000000000000000e+00,0.000000000000000000e+00,2.634955744724720716e-04
0.000000000000000000e+00,5.011928826570510864e-02,9.387375786900520325e-03,2.956504821777343750e-01,3.925382494926452637e-01,6.131250858306884766e-01,1.733564734458923340e+00
3.762029856443405151e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.568237423896789551e-01,0.000000000000000000e+00,4.612499848008155823e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.415190087110650530e-14,3.385342359542846680e-01,9.071894288063049316e-01,5.122543573379516602e-01
3.599788248538970947e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.540599048137664795e-01,3.674380779266357422e-01,5.381034612655639648e-01,1.580504298210144043e+00
4.159038141369819641e-02,9.841160774230957031e-01,2.936801987678415046e-18,2.902847528457641602e-01,3.884022533893585205e-01,1.000000000000000000e+00,6.696164608001708984e-02
2.839906141161918640e-02,1.270371079444885254e-01,5.558933615684509277e-01,3.024763762950897217e-01,3.787581920623779297e-01,8.184573650360107422e-01,2.210069894790649414e+00
7.606109231710433960e-02,1.956399232149124146e-01,6.083944439888000488e-01,3.186668157577514648e-01,3.614659905433654785e-01,1.000000000000000000e+00,1.247738838195800781e+00
4.304121807217597961e-02,1.036777943372726440e-01,9.936942458152770996e-01,2.472744435071945190e-01,3.867520093917846680e-01,9.061641693115234375e-01,8.740985989570617676e-01
5.265776813030242920e-02,1.036330685019493103e-01,1.822147071361541748e-01,2.881437540054321289e-01,2.910870909690856934e-01,2.580564916133880615e-01,6.984741687774658203e-01
8.320358581840991974e-03,1.109181568026542664e-01,5.834403634071350098e-01,3.196545839309692383e-01,3.761884272098541260e-01,8.342758417129516602e-01,2.014856576919555664e+00
2.614723518490791321e-02,8.938905596733093262e-02,2.316537648439407349e-01,3.138020336627960205e-01,3.931297957897186279e-01,7.864056825637817383e-01,2.020529985427856445e+00
7.158344984054565430e-02,1.367011070251464844e-01,1.000000000000000000e+00,3.090390861034393311e-01,3.461091816425323486e-01,7.380468845367431641e-01,1.352654814720153809e+00
3.472750261425971985e-02,1.832153797149658203e-01,1.000000000000000000e+00,3.133701384067535400e-01,3.873141407966613770e-01,5.721219182014465332e-01,1.105532526969909668e+00
7.135047763586044312e-02,1.217326819896697998e-01,4.386557936668395996e-01,3.100380897521972656e-01,3.598501086235046387e-01,7.314297556877136230e-01,2.821704387664794922e+00
4.707141965627670288e-02,1.688069999217987061e-01,4.351668953895568848e-01,3.472019433975219727e-01,3.438775241374969482e-01,6.815259456634521484e-01,2.813228607177734375e+00
