environmental,controllable,controllable,controllable,controllable,controllable,output
2.701687802069810962e-01,6.076938178623428888e-01,2.162802412202167179e-01,9.307693658912807866e-02,3.951358316974138418e-01,1.066177090665156868e-01,1.895320582260894005e-01
2.679837942123413086e-01,9.248939752578735352e-01,9.539456665515899658e-02,1.394597887992858887e-01,2.184412032365798950e-01,5.352123379707336426e-01,2.088760733604431152e-01
2.430061101913452148e-01,3.280533552169799805e-01,9.356008172035217285e-01,9.176605939865112305e-01,1.512725055217742920e-01,8.620568513870239258e-01,6.914010643959045410e-01
2.767248153686523438e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.087652027606964111e-01
2.541583478450775146e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.802727107140619872e-15,1.000000000000000000e+00,1.768226699535148470e-15,6.540317088365554810e-02
2.230791598558425903e-01,2.665235698223114014e-01,9.828828573226928711e-01,9.407183527946472168e-01,3.710664436221122742e-02,9.827072620391845703e-01,6.122421622276306152e-01
2.228955626487731934e-01,1.312833875417709351e-01,9.998809695243835449e-01,7.877581715583801270e-01,4.568476974964141846e-02,6.734455227851867676e-01,1.124209463596343994e-01
1.800964623689651489e-01,9.152284860610961914e-01,4.597291052341461182e-01,1.000000000000000000e+00,7.519065737724304199e-01,9.047722220420837402e-01,2.617810154333710670e-03
1.924413740634918213e-01,3.198856115341186523e-01,7.123868465423583984e-01,9.400551319122314453e-01,9.280099868774414062e-01,9.805528521537780762e-01,1.194804534316062927e-02
2.115139216184616089e-01,5.376617312431335449e-01,9.717340767383575439e-02,7.712969183921813965e-01,9.142551571130752563e-03,5.106322169303894043e-01,4.798114299774169922e-02
1.791001409292221069e-01,1.159479692578315735e-01,9.414536356925964355e-01,1.913715600967407227e-01,3.276593983173370361e-01,8.633560687303543091e-02,1.105035021901130676e-01
1.567469090223312378e-01,9.096100330352783203e-01,9.128853082656860352e-01,8.488082289695739746e-01,3.645335091277956963e-03,8.427995443344116211e-01,6.083099544048309326e-02
1.361386328935623169e-01,7.067632079124450684e-01,2.397930473089218140e-01,5.211488008499145508e-01,9.666162729263305664e-01,5.878677368164062500e-01,3.951753675937652588e-02
1.033134236931800842e-01,7.586283087730407715e-01,4.431723356246948242e-01,3.380933701992034912e-01,1.509141176939010620e-03,8.815742731094360352e-01,1.578352302312850952e-01
