evaluation,mape
2.000000000000000000e+00,9.109465443033828436e-01
1.000000000000000000e+01,9.417073762119752001e-01
2.000000000000000000e+01,7.857075601629968098e-01
3.000000000000000000e+01,2.857659326210941209e-01
4.000000000000000000e+01,2.692649547860674897e-01
5.000000000000000000e+01,2.578305436073345946e-01
6.000000000000000000e+01,2.267177608173299719e-01
7.000000000000000000e+01,1.216302493257369471e-01
8.000000000000000000e+01,1.033041176431457459e-01
9.000000000000000000e+01,8.234054393673895245e-02
1.000000000000000000e+02,3.884810591658369172e-02
