environmental,controllable,controllable,controllable,controllable,controllable,output
9.387604247979008942e-01,2.387328846874824384e-01,8.347631808769007122e-02,2.297171325227914673e-01,3.163900414904400327e-01,6.529456798118812300e-01,5.603059381781786419e-01
9.209592342376708984e-01,8.085138201713562012e-01,1.987076401710510254e-01,9.074916243553161621e-01,9.954343438148498535e-01,1.760445982217788696e-01,7.524236105382442474e-03
8.836188316345214844e-01,2.387571483850479126e-01,8.344860374927520752e-02,2.296660691499710083e-01,3.163450062274932861e-01,6.529862284660339355e-01,7.007961869239807129e-01
8.358278274536132812e-01,2.942497134208679199e-01,9.331293404102325439e-02,1.991383880376815796e-01,3.279989659786224365e-01,7.196796536445617676e-01,7.487237453460693359e-01
8.403213620185852051e-01,0.000000000000000000e+00,6.790452636778354645e-03,4.174148440361022949e-01,2.119935005903244019e-01,2.529765069484710693e-01,1.425490826368331909e-01
8.297682404518127441e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.685312390327453613e-01,8.529312617611140013e-05
7.959759235382080078e-01,0.000000000000000000e+00,9.880998730659484863e-01,2.183105796575546265e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.464445958845317364e-04
7.850750684738159180e-01,3.921917974948883057e-01,6.147909164428710938e-01,2.710787951946258545e-01,3.136323988437652588e-01,7.224618792533874512e-01,9.740892648696899414e-01
7.554212212562561035e-01,9.104496240615844727e-01,1.000000000000000000e+00,3.724324703216552734e-01,3.072878122329711914e-01,9.984633922576904297e-01,7.581717520952224731e-02
7.238266468048095703e-01,3.411363959312438965e-01,7.806067466735839844e-01,2.949224710464477539e-01,3.059453070163726807e-01,6.654739379882812500e-01,1.103462219238281250e+00
6.934130191802978516e-01,3.303906619548797607e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.025015592575073242e-01,2.322897687554359436e-02,1.110908575356006622e-02
7.194290161132812500e-01,2.812664806842803955e-01,1.000000000000000000e+00,3.608233034610748291e-01,7.415044307708740234e-02,6.960151791572570801e-01,4.281058311462402344e-01
7.485911250114440918e-01,3.141767978668212891e-01,1.000000000000000000e+00,3.234938979148864746e-01,3.390602171421051025e-01,9.861469268798828125e-01,6.724488139152526855e-01
7.870696783065795898e-01,3.300706446170806885e-01,8.783271312713623047e-01,2.720142006874084473e-01,4.206143915653228760e-01,5.208650231361389160e-01,4.681148529052734375e-01
7.678309679031372070e-01,3.421017825603485107e-01,1.000000000000000000e+00,3.118821978569030762e-01,2.678801417350769043e-01,6.678361892700195312e-01,6.506865024566650391e-01
7.731730341911315918e-01,3.441810905933380127e-01,1.000000000000000000e+00,2.999175488948822021e-01,3.095887899398803711e-01,3.722902536392211914e-01,2.749895453453063965e-01
8.204013705253601074e-01,4.707877337932586670e-01,9.965948760509490967e-02,9.832575917243957520e-01,3.440744876861572266e-01,7.838506102561950684e-01,4.660280887037515640e-03
8.367301225662231445e-01,2.473205476999282837e-01,2.152438014745712280e-01,1.417696475982666016e-01,3.121850788593292236e-01,9.698702692985534668e-01,3.631815016269683838e-01
8.597080707550048828e-01,6.236049532890319824e-01,5.149677023291587830e-02,2.022192925214767456e-01,3.276544511318206787e-01,5.797501206398010254e-01,3.108507990837097168e-01
8.207128643989562988e-01,1.794869154691696167e-01,6.663723587989807129e-01,4.327110946178436279e-01,4.930598735809326172e-01,9.035626649856567383e-01,3.659170866012573242e-01
8.120090961456298828e-01,4.877581596374511719e-01,9.184658527374267578e-01,5.008546710014343262e-01,3.741942346096038818e-01,7.197132110595703125e-01,4.232800900936126709e-01
8.475762009620666504e-01,3.290126621723175049e-01,8.037106394767761230e-01,2.902118563652038574e-01,1.917199045419692993e-01,8.753169178962707520e-01,1.162441849708557129e+00
8.908755183219909668e-01,3.736286163330078125e-01,6.248695403337478638e-02,2.690436840057373047e-01,5.254760384559631348e-01,8.526203632354736328e-01,1.955437660217285156e-01
8.892361521720886230e-01,3.320763111114501953e-01,7.294137477874755859e-01,2.882976531982421875e-01,2.394826114177703857e-01,8.062162399291992188e-01,9.272727370262145996e-01
9.145764708518981934e-01,3.739107251167297363e-01,5.149406194686889648e-01,3.042201995849609375e-01,2.083512097597122192e-01,8.077439069747924805e-01,5.480703711509704590e-01
9.065375924110412598e-01,3.808086216449737549e-01,8.446182012557983398e-01,2.068425118923187256e-01,1.992897987365722656e-01,9.267972707748413086e-01,1.180715441703796387e+00
8.906140327453613281e-01,3.792522549629211426e-01,8.229377865791320801e-01,1.569306254386901855e-01,2.213787138462066650e-01,8.918223381042480469e-01,1.105612158775329590e+00
9.327946305274963379e-01,3.268828094005584717e-01,8.698302507400512695e-01,2.162387520074844360e-01,1.620450019836425781e-01,1.000000000000000000e+00,1.131750345230102539e+00
9.377568960189819336e-01,4.345968663692474365e-01,8.447623848915100098e-01,2.432368248701095581e-01,1.462938636541366577e-01,1.000000000000000000e+00,1.227778434753417969e+00
9.427603483200073242e-01,4.367803335189819336e-01,8.516099452972412109e-01,2.053274661302566528e-01,1.039151400327682495e-01,9.258566498756408691e-01,1.156967163085937500e+00
9.117380380630493164e-01,4.283726513385772705e-01,8.435410857200622559e-01,2.420997023582458496e-01,1.475451588630676270e-01,1.000000000000000000e+00,1.243908524513244629e+00
8.979564309120178223e-01,4.349490702152252197e-01,8.700577020645141602e-01,2.557013928890228271e-01,1.586876660585403442e-01,9.961509704589843750e-01,1.214355707168579102e+00
9.374471902847290039e-01,4.410231411457061768e-01,7.886481881141662598e-01,2.036780714988708496e-01,1.408480554819107056e-01,1.000000000000000000e+00,1.196791291236877441e+00
9.349287748336791992e-01,4.135149121284484863e-01,8.109562397003173828e-01,3.029726147651672363e-01,1.265400797128677368e-01,1.000000000000000000e+00,1.244959235191345215e+00
9.582082033157348633e-01,4.269650876522064209e-01,8.316558599472045898e-01,3.798527121543884277e-01,1.536239087581634521e-01,1.000000000000000000e+00,1.221851229667663574e+00
9.762578606605529785e-01,4.839438796043395996e-01,8.066361546516418457e-01,5.176383256912231445e-01,7.241380214691162109e-02,1.000000000000000000e+00,1.116897702217102051e+00
9.627769589424133301e-01,5.774126052856445312e-01,5.497438311576843262e-01,3.549937158823013306e-02,4.929324984550476074e-02,4.502691030502319336e-01,3.939665853977203369e-02
9.809113144874572754e-01,3.610895872116088867e-01,8.527750968933105469e-01,6.127659678459167480e-01,9.831923246383666992e-02,1.000000000000000000e+00,1.141036152839660645e+00
9.451745152473449707e-01,1.252938210964202881e-01,9.281194210052490234e-01,9.147418141365051270e-01,1.439165025949478149e-01,8.233064413070678711e-01,2.731660306453704834e-01
9.289917349815368652e-01,4.043192267417907715e-01,8.317087292671203613e-01,4.214776456356048584e-01,1.329038292169570923e-01,1.000000000000000000e+00,1.238244056701660156e+00
9.284182786941528320e-01,2.822058498859405518e-01,3.237431347370147705e-01,2.150344401597976685e-01,5.362150669097900391e-01,1.374635100364685059e-01,2.772751636803150177e-02
9.322139024734497070e-01,9.405278563499450684e-01,1.842271834611892700e-01,7.509157657623291016e-01,1.188066452741622925e-01,7.471857964992523193e-02,1.957480981945991516e-02
9.200223088264465332e-01,4.471147656440734863e-01,6.798880696296691895e-01,8.270429968833923340e-01,1.191746443510055542e-01,7.538700103759765625e-01,3.441513478755950928e-01
8.883118033409118652e-01,3.977860510349273682e-01,8.222073912620544434e-01,3.025460839271545410e-01,1.384806931018829346e-01,9.753499627113342285e-01,1.279218196868896484e+00
9.154632091522216797e-01,9.041126370429992676e-01,2.406482547521591187e-01,1.798470467329025269e-01,4.543128982186317444e-02,9.628365635871887207e-01,1.386379450559616089e-02
9.645792245864868164e-01,7.398426532745361328e-01,9.223108291625976562e-01,2.291760742664337158e-01,2.720980532467365265e-02,9.963609576225280762e-01,3.447965085506439209e-01
9.839419722557067871e-01,1.878287941217422485e-01,5.142074823379516602e-01,5.422994494438171387e-03,9.747225791215896606e-03,9.957281351089477539e-01,1.406013667583465576e-01
1.000000000000000000e+00,3.970516473054885864e-02,3.695459961891174316e-01,9.962542057037353516e-01,7.731037139892578125e-01,5.948110818862915039e-01,1.060526992660015821e-04
1.000000000000000000e+00,4.317721724510192871e-01,8.841992020606994629e-01,5.969443499271484968e-19,1.000000000000000000e+00,1.000000000000000000e+00,1.711306627839803696e-03
9.682049155235290527e-01,6.990395188331604004e-01,9.614524841308593750e-01,1.293828785419464111e-01,9.510697126388549805e-01,1.606246381998062134e-01,1.166508882306516171e-03
9.752523899078369141e-01,2.715618312358856201e-01,9.205440282821655273e-01,7.175070699304342270e-03,1.076163575053215027e-01,7.161683440208435059e-01,3.401692509651184082e-01
9.455189704895019531e-01,3.963428437709808350e-01,9.762254953384399414e-01,1.735015586018562317e-02,2.068899758160114288e-02,1.000000000000000000e+00,7.772443294525146484e-01
9.157794117927551270e-01,4.010376632213592529e-01,8.307307362556457520e-01,9.148916006088256836e-01,2.150486856698989868e-01,9.863340258598327637e-01,1.023964405059814453e+00
9.389272332191467285e-01,9.687890857458114624e-02,6.321121454238891602e-01,3.438366055488586426e-01,3.460128605365753174e-01,4.975379705429077148e-01,4.475166797637939453e-01
9.606178402900695801e-01,9.244245886802673340e-01,9.710224270820617676e-01,6.320596337318420410e-01,5.048922300338745117e-01,7.562001049518585205e-02,1.576638594269752502e-02
9.790228605270385742e-01,6.127716898918151855e-01,1.028359830379486084e-01,3.740399777889251709e-01,9.356535673141479492e-01,8.085383772850036621e-01,2.224916679551824927e-04
