environmental,controllable,controllable,controllable,controllable,controllable,output
9.838641881942749023e-01,4.075372517108917236e-01,8.276148438453674316e-01,2.995531857013702393e-01,1.251512020826339722e-01,9.872083067893981934e-01,-1.232450723648071289e+00
7.356541752815246582e-01,1.464350372552871704e-01,3.683552443981170654e-01,2.878800630569458008e-01,3.047906160354614258e-01,6.655684113502502441e-01,-1.421634078025817871e+00
9.433808922767639160e-01,4.060369133949279785e-01,8.268274664878845215e-01,2.975988984107971191e-01,1.305989772081375122e-01,9.842142462730407715e-01,-1.250808238983154297e+00
9.276382327079772949e-01,4.053210616111755371e-01,8.264150619506835938e-01,2.967602312564849854e-01,1.329637765884399414e-01,9.828623533248901367e-01,-1.258629679679870605e+00
9.159554839134216309e-01,4.048358500003814697e-01,8.261962532997131348e-01,2.963714897632598877e-01,1.348987966775894165e-01,9.817590117454528809e-01,-1.264704108238220215e+00
8.012652397155761719e-01,3.968832492828369141e-01,8.217788934707641602e-01,2.924638390541076660e-01,1.588299125432968140e-01,9.665795564651489258e-01,-1.339202761650085449e+00
8.640928268432617188e-01,4.019057750701904297e-01,8.245752453804016113e-01,2.943527996540069580e-01,1.443448513746261597e-01,9.761557579040527344e-01,-1.294757485389709473e+00
9.510660171508789062e-01,4.063342213630676270e-01,8.269952535629272461e-01,2.978656589984893799e-01,1.294998824596405029e-01,9.848202466964721680e-01,-1.247134804725646973e+00
7.641552090644836426e-01,3.927288651466369629e-01,8.193807601928710938e-01,2.915830314159393311e-01,1.692906469106674194e-01,9.588335752487182617e-01,-1.370599269866943359e+00
7.558983564376831055e-01,3.916602432727813721e-01,8.187646269798278809e-01,2.913348972797393799e-01,1.718322336673736572e-01,9.567748308181762695e-01,-1.378199696540832520e+00
8.127598762512207031e-01,3.979122042655944824e-01,8.224007487297058105e-01,2.928615510463714600e-01,1.558884680271148682e-01,9.685834050178527832e-01,-1.330312728881835938e+00
9.633157253265380859e-01,4.068267643451690674e-01,8.272417187690734863e-01,2.986076176166534424e-01,1.278077811002731323e-01,9.857450723648071289e-01,-1.241467237472534180e+00
9.746220111846923828e-01,4.072279334068298340e-01,8.274598717689514160e-01,2.991824746131896973e-01,1.262962371110916138e-01,9.865298271179199219e-01,-1.236432313919067383e+00
7.470867037773132324e-01,3.903496265411376953e-01,8.179877996444702148e-01,2.910513877868652344e-01,1.747490763664245605e-01,9.544581174850463867e-01,-1.386582136154174805e+00
7.738989591598510742e-01,3.939347267150878906e-01,8.201017975807189941e-01,2.916786074638366699e-01,1.663956344127655029e-01,9.610605835914611816e-01,-1.361931562423706055e+00
8.827913999557495117e-01,4.030548036098480225e-01,8.252083063125610352e-01,2.950341403484344482e-01,1.406991630792617798e-01,9.783830046653747559e-01,-1.283305644989013672e+00
9.929083585739135742e-01,4.078365564346313477e-01,8.277604579925537109e-01,3.001979887485504150e-01,1.240466311573982239e-01,9.877383708953857422e-01,-1.228666782379150391e+00
7.854465246200561523e-01,3.952795565128326416e-01,8.208444118499755859e-01,2.920276820659637451e-01,1.630526483058929443e-01,9.635252356529235840e-01,-1.352060437202453613e+00
8.171864748001098633e-01,3.983338475227355957e-01,8.226357698440551758e-01,2.929923236370086670e-01,1.547743678092956543e-01,9.693858027458190918e-01,-1.326986074447631836e+00
8.703402876853942871e-01,4.023047387599945068e-01,8.248010277748107910e-01,2.945809960365295410e-01,1.430956721305847168e-01,9.769252538681030273e-01,-1.290849089622497559e+00
8.400210738182067871e-01,4.001947045326232910e-01,8.236527442932128906e-01,2.936042547225952148e-01,1.494345217943191528e-01,9.729312658309936523e-01,-1.310633540153503418e+00
9.035624265670776367e-01,4.041836559772491455e-01,8.258214592933654785e-01,2.958158552646636963e-01,1.369562298059463501e-01,9.805821776390075684e-01,-1.271412730216979980e+00
8.948279619216918945e-01,4.037612974643707275e-01,8.255989551544189453e-01,2.955467104911804199e-01,1.385105550289154053e-01,9.797074794769287109e-01,-1.276311993598937988e+00
8.327773809432983398e-01,3.996554017066955566e-01,8.233380317687988281e-01,2.933101654052734375e-01,1.511116474866867065e-01,9.718397259712219238e-01,-1.315678596496582031e+00
8.570656180381774902e-01,4.014349579811096191e-01,8.243338465690612793e-01,2.941159904003143311e-01,1.457923501729965210e-01,9.752587676048278809e-01,-1.299255490303039551e+00
