evaluation,mape
2.000000000000000000e+00,4.442860847763799859e-01
1.000000000000000000e+01,6.445711281184752783e-01
2.000000000000000000e+01,5.753416196978373698e-01
3.000000000000000000e+01,3.118848660518541704e-01
4.000000000000000000e+01,1.774615136452927511e-01
5.000000000000000000e+01,1.182947726411614775e-01
6.000000000000000000e+01,8.403553264244827126e-02
7.000000000000000000e+01,5.538339726846468886e-02
8.000000000000000000e+01,3.582107457774347942e-02
9.000000000000000000e+01,3.776027801724245181e-02
1.000000000000000000e+02,4.020981556262993861e-02
