environmental,controllable,controllable,controllable,controllable,controllable,output
1.176942094548799611e-01,6.530161293459604277e-01,6.059553005186221197e-01,1.872161768016393779e-01,7.509644766930821946e-01,3.865413819944635287e-01,3.424053416149975826e-01
1.381959766149520874e-01,5.932415723800659180e-01,3.358235359191894531e-01,9.678574204444885254e-01,1.964485831558704376e-02,8.822631239891052246e-01,1.440044958144426346e-02
1.298309862613677979e-01,4.733890295028686523e-01,7.071369886398315430e-01,3.255710601806640625e-01,8.362115025520324707e-01,2.341890782117843628e-01,2.061131298542022705e-01
1.736091673374176025e-01,9.644878506660461426e-01,5.474218726158142090e-01,3.552476316690444946e-02,6.791461110115051270e-01,4.347954392433166504e-01,1.327879279851913452e-01
1.319489628076553345e-01,2.777465879917144775e-01,8.347926139831542969e-01,8.719214200973510742e-01,7.480208873748779297e-01,4.136341810226440430e-01,1.939154602587223053e-02
9.625800698995590210e-02,8.703404068946838379e-01,3.033301532268524170e-01,1.336398571729660034e-01,8.393684029579162598e-01,1.537679433822631836e-01,8.658027648925781250e-02
7.726600766181945801e-02,9.034485816955566406e-01,5.502921994775533676e-03,4.280014038085937500e-01,6.295166015625000000e-01,9.967859387397766113e-01,1.735649071633815765e-02
8.921497315168380737e-02,5.484442785382270813e-02,8.396409749984741211e-01,1.809836775064468384e-01,1.366179585456848145e-01,8.378375172615051270e-01,1.078909635543823242e+00
9.696206450462341309e-02,0.000000000000000000e+00,1.000000000000000000e+00,2.729303606942396171e-17,0.000000000000000000e+00,1.000000000000000000e+00,1.710191220045089722e-01
6.557990610599517822e-02,6.102775782346725464e-02,5.096572637557983398e-01,3.852836415171623230e-02,6.733158230781555176e-01,2.972288131713867188e-01,4.787122309207916260e-01
7.587301731109619141e-02,0.000000000000000000e+00,1.440322352081998061e-15,1.808238029479980469e-01,1.000000000000000000e+00,1.040834085586084257e-15,4.454881418496370316e-04
4.548400640487670898e-02,5.882716178894042969e-02,8.831908702850341797e-01,2.800959348678588867e-01,4.081946015357971191e-01,8.717436194419860840e-01,1.127492427825927734e+00
8.286879211664199829e-02,5.829120799899101257e-02,9.392663836479187012e-01,1.641636937856674194e-01,4.582921564579010010e-01,3.817521631717681885e-01,4.997167289257049561e-01
5.204847455024719238e-02,6.069633364677429199e-02,2.341123372316360474e-01,0.000000000000000000e+00,2.873748242855072021e-01,9.577761888504028320e-01,5.963533520698547363e-01
