environmental,controllable,controllable,controllable,controllable,controllable,output
8.412467837333679199e-01,4.003016650676727295e-01,8.236912488937377930e-01,2.936152815818786621e-01,1.491952985525131226e-01,9.730784893035888672e-01,-1.309792518615722656e+00
9.259265661239624023e-01,4.052990674972534180e-01,8.264026641845703125e-01,2.967925965785980225e-01,1.332675814628601074e-01,9.827269911766052246e-01,-1.259505033493041992e+00
9.073195457458496094e-01,4.044005274772644043e-01,8.259261250495910645e-01,2.959129810333251953e-01,1.363199353218078613e-01,9.809813499450683594e-01,-1.269349336624145508e+00
8.845752477645874023e-01,4.031630158424377441e-01,8.252680897712707520e-01,2.950617372989654541e-01,1.403654515743255615e-01,9.785847663879394531e-01,-1.282251000404357910e+00
9.964665174484252930e-01,4.079584181308746338e-01,8.278209567070007324e-01,3.004429340362548828e-01,1.236200183629989624e-01,9.879652261734008789e-01,-1.227207541465759277e+00
8.341753482818603516e-01,3.997896015644073486e-01,8.234000205993652344e-01,2.934156954288482666e-01,1.507980972528457642e-01,9.720394015312194824e-01,-1.314694881439208984e+00
8.513168096542358398e-01,4.010534584522247314e-01,8.241552114486694336e-01,2.938954830169677734e-01,1.469847112894058228e-01,9.745049476623535156e-01,-1.303017735481262207e+00
8.661989569664001465e-01,4.019990861415863037e-01,8.246476054191589355e-01,2.943385243415832520e-01,1.438914090394973755e-01,9.764297604560852051e-01,-1.293430447578430176e+00
8.736838102340698242e-01,4.025053977966308594e-01,8.248984217643737793e-01,2.946960926055908203e-01,1.424214243888854980e-01,9.773267507553100586e-01,-1.288791775703430176e+00
9.020731449127197266e-01,4.041574895381927490e-01,8.257456421852111816e-01,2.957853972911834717e-01,1.371562480926513672e-01,9.804461598396301270e-01,-1.272237896919250488e+00
9.642429947853088379e-01,4.068637490272521973e-01,8.272371292114257812e-01,2.986288666725158691e-01,1.277123987674713135e-01,9.858050346374511719e-01,-1.241047263145446777e+00
8.939718008041381836e-01,4.036710858345031738e-01,8.255541920661926270e-01,2.954581379890441895e-01,1.386484205722808838e-01,9.796032309532165527e-01,-1.276800036430358887e+00
8.575918078422546387e-01,4.014746248722076416e-01,8.243451714515686035e-01,2.941480576992034912e-01,1.456753462553024292e-01,9.753238558769226074e-01,-1.298914909362792969e+00
9.446025490760803223e-01,4.061010479927062988e-01,8.268560171127319336e-01,2.976319789886474609e-01,1.304102241992950439e-01,9.842925667762756348e-01,-1.250218033790588379e+00
9.371330738067626953e-01,4.057672619819641113e-01,8.266705870628356934e-01,2.972984611988067627e-01,1.315379589796066284e-01,9.836964011192321777e-01,-1.253863811492919922e+00
9.725463986396789551e-01,4.071330428123474121e-01,8.274090290069580078e-01,2.990882396697998047e-01,1.265877336263656616e-01,9.863898158073425293e-01,-1.237342953681945801e+00
9.870705008506774902e-01,4.076576828956604004e-01,8.276742696762084961e-01,3.000636994838714600e-01,1.247570738196372986e-01,9.873569607734680176e-01,-1.231096744537353516e+00
9.320083260536193848e-01,4.055621325969696045e-01,8.265647292137145996e-01,2.970019280910491943e-01,1.323042213916778564e-01,9.832567572593688965e-01,-1.256417512893676758e+00
8.095090985298156738e-01,3.976288735866546631e-01,8.222583532333374023e-01,2.926318347454071045e-01,1.567210108041763306e-01,9.680732488632202148e-01,-1.332789659500122070e+00
8.181917667388916016e-01,3.984433412551879883e-01,8.226395249366760254e-01,2.929314970970153809e-01,1.545387655496597290e-01,9.695009589195251465e-01,-1.326237916946411133e+00
9.517428874969482422e-01,4.063683152198791504e-01,8.269674777984619141e-01,2.979085743427276611e-01,1.293982118368148804e-01,9.848527312278747559e-01,-1.246815681457519531e+00
8.014566302299499512e-01,3.969075977802276611e-01,8.217905759811401367e-01,2.924756109714508057e-01,1.587989032268524170e-01,9.666138291358947754e-01,-1.339051604270935059e+00
9.143753647804260254e-01,4.047624766826629639e-01,8.261269927024841309e-01,2.962811887264251709e-01,1.351481825113296509e-01,9.816401600837707520e-01,-1.265544056892395020e+00
9.807458519935607910e-01,4.074099659919738770e-01,8.275532126426696777e-01,2.994385957717895508e-01,1.255502849817276001e-01,9.869753122329711914e-01,-1.233780980110168457e+00
8.297321796417236328e-01,3.993786275386810303e-01,8.232110738754272461e-01,2.932982444763183594e-01,1.518179625272750854e-01,9.713768362998962402e-01,-1.317838311195373535e+00
