evaluation,mape
2.000000000000000000e+00,9.584267258598910821e-01
1.000000000000000000e+01,7.493370002401138485e-01
2.000000000000000000e+01,2.524773807994998287e-01
3.000000000000000000e+01,2.270124402593838020e-01
4.000000000000000000e+01,1.130143997763036756e-01
5.000000000000000000e+01,7.865702999331902756e-02
6.000000000000000000e+01,1.281513491545292205e-01
7.000000000000000000e+01,1.152373045735387569e-01
8.000000000000000000e+01,1.232953451425860963e-01
9.000000000000000000e+01,1.313233959517516591e-01
1.000000000000000000e+02,1.425428890627161438e-01
