environmental,controllable,controllable,controllable,controllable,controllable,output
6.503685155057432610e-01,1.220938412368275383e-01,6.797644160247038325e-01,8.818709453602487924e-01,5.824984588711074052e-01,4.781406842929836198e-01,1.339887164150755511e-02
6.727201938629150391e-01,9.707580804824829102e-01,7.376674413681030273e-01,3.769052922725677490e-01,4.833514243364334106e-02,9.402458667755126953e-01,6.312469393014907837e-02
6.467246413230895996e-01,9.964491128921508789e-01,7.347728610038757324e-01,3.058345988392829895e-02,4.054423868656158447e-01,1.128573566675186157e-01,5.562064051628112793e-02
6.794962286949157715e-01,8.983578085899353027e-01,7.471232414245605469e-01,2.465118318796157837e-01,3.629688322544097900e-01,6.443130970001220703e-01,1.760354787111282349e-01
7.143737673759460449e-01,8.982805013656616211e-01,2.105739861726760864e-01,2.734329998493194580e-01,1.207202002406120300e-01,4.015774428844451904e-01,1.034930273890495300e-01
7.417969703674316406e-01,5.114920139312744141e-01,9.734652936458587646e-02,2.036406844854354858e-01,1.093310192227363586e-01,5.480313673615455627e-02,5.688049644231796265e-02
7.121621966361999512e-01,3.429072499275207520e-01,3.819651305675506592e-01,4.257965385913848877e-01,7.998788356781005859e-01,8.431243896484375000e-02,4.815649241209030151e-02
7.072592973709106445e-01,8.838455080986022949e-01,8.454697132110595703e-01,6.767126172780990601e-02,4.270394742488861084e-01,5.374895930290222168e-01,6.863807141780853271e-02
6.650767922401428223e-01,9.013892412185668945e-01,8.323285579681396484e-01,9.189127683639526367e-01,5.932439565658569336e-01,6.203453540802001953e-01,5.526550114154815674e-03
7.047157287597656250e-01,9.775197505950927734e-01,9.202070236206054688e-01,2.448309510946273804e-01,7.585974931716918945e-01,6.429682970046997070e-01,4.247562028467655182e-03
7.520743608474731445e-01,6.492379307746887207e-01,2.330214530229568481e-02,4.169154763221740723e-01,2.694270014762878418e-01,7.201527953147888184e-01,3.724766671657562256e-01
7.872771024703979492e-01,4.008257389068603516e-01,6.017913669347763062e-02,4.268122017383575439e-01,6.797530651092529297e-01,8.289062976837158203e-01,5.040185526013374329e-02
7.673305869102478027e-01,6.067121624946594238e-01,6.787949204444885254e-01,8.991374373435974121e-01,1.314165443181991577e-02,1.951572149991989136e-01,4.630171880125999451e-02
7.369675040245056152e-01,2.050556391477584839e-01,1.896566003561019897e-01,3.254639506340026855e-01,6.250898241996765137e-01,4.367913007736206055e-01,1.530362814664840698e-01
7.754306197166442871e-01,2.034854888916015625e-01,1.119180466048419476e-03,8.269615173339843750e-01,3.303647041320800781e-01,7.665818929672241211e-01,5.004435777664184570e-02
7.532436251640319824e-01,1.126581653952598572e-01,8.232547640800476074e-01,4.800587296485900879e-01,8.517250418663024902e-01,5.829450488090515137e-01,7.093109190464019775e-03
7.627395987510681152e-01,9.066470265388488770e-01,9.395379424095153809e-01,2.510838203306775540e-05,1.989239603281021118e-01,7.123134732246398926e-01,5.829184874892234802e-02
7.843679189682006836e-01,5.336921215057373047e-01,7.733095884323120117e-01,7.671613693237304688e-01,7.371243834495544434e-01,2.160040885210037231e-01,4.491162300109863281e-02
7.559698224067687988e-01,8.928841948509216309e-01,7.219034433364868164e-01,2.995800375938415527e-01,9.176856875419616699e-01,8.021122217178344727e-01,1.890287850983440876e-03
7.377897500991821289e-01,8.355699181556701660e-01,6.024423055350780487e-03,8.755202293395996094e-01,4.861012473702430725e-02,3.419317305088043213e-01,5.184592306613922119e-02
7.448983788490295410e-01,6.601738929748535156e-01,6.244223117828369141e-01,4.002945870161056519e-02,5.989280939102172852e-01,2.089946269989013672e-01,2.545056492090225220e-02
7.839772105216979980e-01,8.643838763236999512e-01,3.650561571121215820e-01,2.852477133274078369e-01,1.521828174591064453e-01,4.720002412796020508e-01,1.083104833960533142e-01
7.538443207740783691e-01,6.816017031669616699e-01,3.704179078340530396e-02,5.546396374702453613e-01,9.870576858520507812e-01,2.251958250999450684e-01,1.590038239955902100e-01
