environmental,controllable,controllable,controllable,controllable,controllable,output
1.055646613240242004e-01,1.505190134048461914e-01,4.825464785099029541e-01,2.739228606224060059e-01,3.124745488166809082e-01,6.565179228782653809e-01,-3.207977533340454102e+00
1.508303135633468628e-01,1.503184735774993896e-01,4.808359444141387939e-01,2.742744088172912598e-01,3.122447729110717773e-01,6.567229628562927246e-01,-3.290341138839721680e+00
4.103555344045162201e-03,1.505964249372482300e-01,4.806075692176818848e-01,2.745666205883026123e-01,3.120170235633850098e-01,6.571892499923706055e-01,-2.858843088150024414e+00
4.344499111175537109e-02,1.506180614233016968e-01,4.823125898838043213e-01,2.739899158477783203e-01,3.123781979084014893e-01,6.567170023918151855e-01,-3.018144845962524414e+00
1.554256826639175415e-01,1.502806991338729858e-01,4.805460870265960693e-01,2.743636369705200195e-01,3.121826946735382080e-01,6.567369103431701660e-01,-3.295883655548095703e+00
5.697578191757202148e-02,1.505987197160720825e-01,4.826218485832214355e-01,2.739161550998687744e-01,3.124188184738159180e-01,6.566309928894042969e-01,-3.066429853439331055e+00
1.646846346557140350e-02,1.506203114986419678e-01,4.812690615653991699e-01,2.743756771087646484e-01,3.121387660503387451e-01,6.570257544517517090e-01,-2.911722421646118164e+00
1.703770607709884644e-01,1.502131372690200806e-01,4.795717597007751465e-01,2.746514379978179932e-01,3.120396435260772705e-01,6.569104194641113281e-01,-3.310269832611083984e+00
1.210549473762512207e-01,1.504440903663635254e-01,4.821584224700927734e-01,2.739615142345428467e-01,3.124240338802337646e-01,6.565432548522949219e-01,-3.241767644882202148e+00
8.010816574096679688e-02,1.505692005157470703e-01,4.827969670295715332e-01,2.738230228424072266e-01,3.124864995479583740e-01,6.565423011779785156e-01,-3.140299797058105469e+00
8.752622455358505249e-02,1.505472064018249512e-01,4.828030169010162354e-01,2.738043069839477539e-01,3.124923110008239746e-01,6.565225124359130859e-01,-3.161539554595947266e+00
6.270807236433029175e-02,1.505983769893646240e-01,4.827127754688262939e-01,2.738760113716125488e-01,3.124450743198394775e-01,6.566057801246643066e-01,-3.085782051086425781e+00
7.297961413860321045e-02,1.505807042121887207e-01,4.828085899353027344e-01,2.738295197486877441e-01,3.124704658985137939e-01,6.565546989440917969e-01,-3.118748188018798828e+00
1.316085737198591232e-02,1.506205499172210693e-01,4.810925126075744629e-01,2.744324803352355957e-01,3.121092319488525391e-01,6.570592522621154785e-01,-2.897814035415649414e+00
9.532649815082550049e-02,1.505100727081298828e-01,4.827395975589752197e-01,2.738256156444549561e-01,3.124944269657135010e-01,6.565166115760803223e-01,-3.182538747787475586e+00
5.101411417126655579e-02,1.506199836730957031e-01,4.825055897235870361e-01,2.739553451538085938e-01,3.123964667320251465e-01,6.566863656044006348e-01,-3.045598983764648438e+00
2.529609017074108124e-02,1.505950093269348145e-01,4.815680682659149170e-01,2.742547392845153809e-01,3.122190833091735840e-01,6.569186449050903320e-01,-2.947955131530761719e+00
9.999608248472213745e-02,1.505171060562133789e-01,4.826602041721343994e-01,2.738321423530578613e-01,3.124812245368957520e-01,6.565050482749938965e-01,-3.194443464279174805e+00
1.152044609189033508e-01,1.504721790552139282e-01,4.823308289051055908e-01,2.739211916923522949e-01,3.124390542507171631e-01,6.565234661102294922e-01,-3.229679107666015625e+00
1.357409507036209106e-01,1.503551304340362549e-01,4.815572500228881836e-01,2.740636169910430908e-01,3.123282492160797119e-01,6.565731167793273926e-01,-3.268452167510986328e+00
1.407494843006134033e-01,1.503653079271316528e-01,4.813636839389801025e-01,2.741603255271911621e-01,3.123025596141815186e-01,6.566396355628967285e-01,-3.276342868804931641e+00
1.788679361343383789e-01,1.501689106225967407e-01,4.789085686206817627e-01,2.748276889324188232e-01,3.119564950466156006e-01,6.569918394088745117e-01,-3.315955162048339844e+00
3.011655062437057495e-02,1.506226509809494019e-01,4.818682074546813965e-01,2.741775214672088623e-01,3.122576177120208740e-01,6.568697690963745117e-01,-2.967177152633666992e+00
1.273199468851089478e-01,1.504203081130981445e-01,4.818943738937377930e-01,2.739879786968231201e-01,3.124364614486694336e-01,6.565553545951843262e-01,-3.253794908523559570e+00
1.622640937566757202e-01,1.502520292997360229e-01,4.801352620124816895e-01,2.744898498058319092e-01,3.121190667152404785e-01,6.568225026130676270e-01,-3.303156137466430664e+00
