evaluation,mape
2.000000000000000000e+00,9.830526950699924882e-01
1.000000000000000000e+01,6.826998131619588239e-01
2.000000000000000000e+01,8.718033596195315926e-01
3.000000000000000000e+01,6.812927649025823928e-01
4.000000000000000000e+01,2.556756034868191696e-01
5.000000000000000000e+01,1.930190515109418692e-01
6.000000000000000000e+01,5.306743785440486832e-02
7.000000000000000000e+01,2.231267905970634249e-02
8.000000000000000000e+01,6.078255875455457896e-02
9.000000000000000000e+01,5.383966947092099636e-02
1.000000000000000000e+02,3.057919460327638422e-02
