evaluation,mape
2.000000000000000000e+00,9.616985863640898913e-01
1.000000000000000000e+01,2.306787381631649481e-01
2.000000000000000000e+01,5.930839961595766319e-01
3.000000000000000000e+01,5.345000802095811743e-01
4.000000000000000000e+01,4.892578181822353489e-01
5.000000000000000000e+01,4.763480291181957926e-01
6.000000000000000000e+01,4.711133902102344062e-01
7.000000000000000000e+01,4.601430808340444267e-01
8.000000000000000000e+01,4.322644665145399245e-01
9.000000000000000000e+01,4.297224641704218695e-01
1.000000000000000000e+02,4.256788437210310416e-01
