evaluation,mape
2.000000000000000000e+00,9.793661704190845807e-01
1.000000000000000000e+01,6.097503692485987115e-01
2.000000000000000000e+01,3.270425584794253160e-01
3.000000000000000000e+01,1.621443158500554815e-01
4.000000000000000000e+01,8.984667124601099231e-02
5.000000000000000000e+01,6.666395016698954679e-02
6.000000000000000000e+01,2.234849574097133307e-01
7.000000000000000000e+01,1.861112112448148059e-01
8.000000000000000000e+01,1.816582753841766984e-01
9.000000000000000000e+01,6.028880590363796393e-02
1.000000000000000000e+02,6.730380614835146380e-02
