evaluation,mape
2.000000000000000000e+00,9.390626889026697510e-01
1.000000000000000000e+01,4.916858634750619350e-01
2.000000000000000000e+01,6.744468566548219579e-01
3.000000000000000000e+01,3.853938670775897690e-01
4.000000000000000000e+01,2.342053763209786532e-01
5.000000000000000000e+01,8.203931044582526977e-02
6.000000000000000000e+01,1.457550151534930116e-01
7.000000000000000000e+01,2.273674539346442480e-01
8.000000000000000000e+01,1.320472467947498285e-01
9.000000000000000000e+01,1.735310310665836020e-01
1.000000000000000000e+02,1.694582948440625236e-01
