evaluation,mape
2.000000000000000000e+00,7.352469345034714499e-01
1.000000000000000000e+01,8.694046026561157436e-01
2.000000000000000000e+01,1.203789621541307975e-01
3.000000000000000000e+01,2.206803740206063347e-01
4.000000000000000000e+01,2.165344779792295060e-01
5.000000000000000000e+01,2.194585748405080416e-01
6.000000000000000000e+01,2.105408317691738751e-01
7.000000000000000000e+01,1.963407181077185260e-01
8.000000000000000000e+01,1.189884007973152635e-01
9.000000000000000000e+01,1.307342765770568849e-01
1.000000000000000000e+02,1.272697563717326841e-01
