environmental,controllable,controllable,controllable,controllable,controllable,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
8.470019698143005371e-01,9.509809017181396484e-01,7.114017009735107422e-01,4.825488626956939697e-01,3.525822162628173828e-01,4.851759970188140869e-01,4.815220460295677185e-02
8.060823678970336914e-01,2.269354015588760376e-01,3.443228080868721008e-02,7.552781701087951660e-02,9.898412823677062988e-01,1.085151806473731995e-01,4.907653201371431351e-04
8.370018601417541504e-01,5.058816447854042053e-02,9.963518381118774414e-01,2.730115950107574463e-01,5.894087553024291992e-01,5.146954655647277832e-01,1.028365343809127808e-01
8.748621940612792969e-01,1.146303266286849976e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.335262179374694824e-01,9.269655942916870117e-01,1.099362224340438843e-01
8.298665285110473633e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.168792605400085449e-01,9.583094716072082520e-01,5.505195353180170059e-03
8.549285531044006348e-01,1.676022708415985107e-01,9.594423770904541016e-01,9.952633976936340332e-01,2.022819817066192627e-01,7.672693133354187012e-01,2.050144821405410767e-01
8.181195259094238281e-01,1.441358327865600586e-01,9.473690986633300781e-01,5.703548192977905273e-01,0.000000000000000000e+00,7.014722377061843872e-02,5.451709032058715820e-03
7.974550127983093262e-01,9.927002787590026855e-01,6.036357283592224121e-01,5.801178216934204102e-01,9.198885560035705566e-01,2.628616690635681152e-01,9.724377095699310303e-02
8.326230645179748535e-01,1.093057617545127869e-01,6.226952672004699707e-01,9.918989539146423340e-01,2.778452932834625244e-01,2.645843327045440674e-01,1.999164931476116180e-03
8.418573141098022461e-01,1.797688938677310944e-02,1.753369579091668129e-03,3.197248280048370361e-01,1.379259228706359863e-01,6.870666742324829102e-01,4.681970775127410889e-01
8.719434738159179688e-01,9.010737761855125427e-03,9.490754008293151855e-01,5.296820029616355896e-02,9.169465303421020508e-02,7.809236049652099609e-01,2.000927627086639404e-01
8.759401440620422363e-01,4.689624382253035524e-18,5.427022278308868408e-02,8.871442079544067383e-02,3.529749810695648193e-01,6.649414896965026855e-01,4.506585299968719482e-01
8.995506763458251953e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.106041193008422852e-01,1.771678626537322998e-01,7.551622986793518066e-01,8.864745497703552246e-03
9.084187150001525879e-01,1.591061526515455426e-16,2.978666467019366957e-17,1.967738419771194458e-01,3.881113603711128235e-02,7.172465324401855469e-01,1.565043479204177856e-01
