evaluation,mape
2.000000000000000000e+00,9.542992194832115027e-01
1.000000000000000000e+01,4.448042370409240331e-01
2.000000000000000000e+01,3.180532670222629421e-01
3.000000000000000000e+01,7.537238378648106196e-02
4.000000000000000000e+01,5.926362837136431305e-02
5.000000000000000000e+01,5.754101059822074732e-02
6.000000000000000000e+01,7.643917347867785865e-03
7.000000000000000000e+01,7.395846342067571508e-03
8.000000000000000000e+01,7.555808231429047596e-03
9.000000000000000000e+01,7.451422943205957862e-03
1.000000000000000000e+02,7.879083093793520093e-03
