environmental,controllable,controllable,controllable,controllable,controllable,output
7.616247981786727905e-02,1.505778878927230835e-01,4.828199148178100586e-01,2.738261818885803223e-01,3.124848902225494385e-01,6.565442681312561035e-01,-3.128507375717163086e+00
1.192993149161338806e-01,1.504623740911483765e-01,4.821935892105102539e-01,2.739472687244415283e-01,3.124251961708068848e-01,6.565482020378112793e-01,-3.238226652145385742e+00
6.936084479093551636e-02,1.505894213914871216e-01,4.827854633331298828e-01,2.738384902477264404e-01,3.124664425849914551e-01,6.565732359886169434e-01,-3.107388257980346680e+00
2.785624377429485321e-02,1.506134867668151855e-01,4.818168878555297852e-01,2.741765677928924561e-01,3.122022449970245361e-01,6.569125056266784668e-01,-2.958214521408081055e+00
1.557115912437438965e-01,1.502496451139450073e-01,4.805784821510314941e-01,2.743683159351348877e-01,3.121625781059265137e-01,6.567379832267761230e-01,-3.296211004257202148e+00
1.471288204193115234e-01,1.503447592258453369e-01,4.810251891613006592e-01,2.742364704608917236e-01,3.122712671756744385e-01,6.566882133483886719e-01,-3.285494327545166016e+00
6.173617392778396606e-02,1.506112068891525269e-01,4.827102720737457275e-01,2.738774418830871582e-01,3.124534785747528076e-01,6.566235423088073730e-01,-3.082548379898071289e+00
1.604849100112915039e-01,1.502652764320373535e-01,4.801739454269409180e-01,2.744842469692230225e-01,3.121357560157775879e-01,6.568379402160644531e-01,-3.301376342773437500e+00
9.092939645051956177e-02,1.505093425512313843e-01,4.827995598316192627e-01,2.738011777400970459e-01,3.124935626983642578e-01,6.565124392509460449e-01,-3.170871257781982422e+00
3.707428276538848877e-02,1.506184339523315430e-01,4.820571839809417725e-01,2.741018235683441162e-01,3.123096823692321777e-01,6.568062901496887207e-01,-2.994191169738769531e+00
1.891081035137176514e-01,1.500952988862991333e-01,4.780650436878204346e-01,2.750306129455566406e-01,3.118198215961456299e-01,6.571236848831176758e-01,-3.320425033569335938e+00
5.376897752285003662e-02,1.506098806858062744e-01,4.825697839260101318e-01,2.739304602146148682e-01,3.124032318592071533e-01,6.566706299781799316e-01,-3.055313110351562500e+00
2.032817751169204712e-01,1.500049233436584473e-01,4.767157137393951416e-01,2.753720879554748535e-01,3.116326630115509033e-01,6.573251485824584961e-01,-3.322337150573730469e+00
1.919828727841377258e-02,1.506189256906509399e-01,4.814040958881378174e-01,2.743321657180786133e-01,3.121645152568817139e-01,6.569983363151550293e-01,-2.923066377639770508e+00
1.800052225589752197e-01,1.501624733209609985e-01,4.788529872894287109e-01,2.748540937900543213e-01,3.119274675846099854e-01,6.569905281066894531e-01,-3.316580057144165039e+00
1.074675396084785461e-01,1.504899710416793823e-01,4.825167059898376465e-01,2.738712728023529053e-01,3.124617040157318115e-01,6.565064787864685059e-01,-3.212435722351074219e+00
1.972516477108001709e-01,1.500183194875717163e-01,4.772483706474304199e-01,2.752288877964019775e-01,3.117127120494842529e-01,6.572242379188537598e-01,-3.322126865386962891e+00
1.368244588375091553e-01,1.503968238830566406e-01,4.815338551998138428e-01,2.740865051746368408e-01,3.123498558998107910e-01,6.566094756126403809e-01,-3.270211696624755859e+00
1.126458868384361267e-01,1.505079418420791626e-01,4.823781847953796387e-01,2.738943397998809814e-01,3.124468028545379639e-01,6.565212607383728027e-01,-3.224134445190429688e+00
4.037114791572093964e-03,1.506124734878540039e-01,4.805988371372222900e-01,2.745876610279083252e-01,3.120091557502746582e-01,6.571863293647766113e-01,-2.858552694320678711e+00
4.809213429689407349e-02,1.506101489067077637e-01,4.824353754520416260e-01,2.739782929420471191e-01,3.123847544193267822e-01,6.567158102989196777e-01,-3.035132408142089844e+00
9.757257997989654541e-02,1.505509614944458008e-01,4.827109277248382568e-01,2.738148868083953857e-01,3.124994635581970215e-01,6.565109491348266602e-01,-3.188327789306640625e+00
9.051847271621227264e-03,1.506151109933853149e-01,4.808802902698516846e-01,2.744975090026855469e-01,3.120644390583038330e-01,6.571238040924072266e-01,-2.880292415618896484e+00
1.298789829015731812e-01,1.504294425249099731e-01,4.818668961524963379e-01,2.740629911422729492e-01,3.124014139175415039e-01,6.565925478935241699e-01,-3.258432865142822266e+00
1.696725040674209595e-01,1.502145081758499146e-01,4.796175062656402588e-01,2.746261656284332275e-01,3.120486736297607422e-01,6.568923592567443848e-01,-3.309717178344726562e+00
