environmental,controllable,controllable,controllable,controllable,controllable,output
8.223579525947570801e-01,3.988000452518463135e-01,8.228647112846374512e-01,2.930516898632049561e-01,1.535445451736450195e-01,9.702168703079223633e-01,-1.323165774345397949e+00
6.806092858314514160e-01,1.464409679174423218e-01,3.731121718883514404e-01,2.875475883483886719e-01,3.049601912498474121e-01,6.652684807777404785e-01,-1.666525244712829590e+00
6.353701353073120117e-01,1.464767754077911377e-01,3.791343867778778076e-01,2.872022986412048340e-01,3.051578402519226074e-01,6.649711132049560547e-01,-1.875374197959899902e+00
7.307837605476379395e-01,1.464460194110870361e-01,3.687532246112823486e-01,2.878808975219726562e-01,3.048053681850433350e-01,6.655628681182861328e-01,-1.442755699157714844e+00
7.164845466613769531e-01,1.464377194643020630e-01,3.697707951068878174e-01,2.877771854400634766e-01,3.048450946807861328e-01,6.654999256134033203e-01,-1.505434393882751465e+00
8.492624163627624512e-01,4.009344577789306641e-01,8.240510821342468262e-01,2.937422990798950195e-01,1.474485397338867188e-01,9.742025732994079590e-01,-1.304380536079406738e+00
6.538967490196228027e-01,1.464143693447113037e-01,3.763798177242279053e-01,2.873979508876800537e-01,3.051064908504486084e-01,6.651015281677246094e-01,-1.789271831512451172e+00
8.654715418815612793e-01,4.019420146942138672e-01,8.246374130249023438e-01,2.944265604019165039e-01,1.440529823303222656e-01,9.763525724411010742e-01,-1.293887615203857422e+00
8.277778625488281250e-01,3.992573916912078857e-01,8.231183290481567383e-01,2.932218313217163086e-01,1.522524207830429077e-01,9.710847139358520508e-01,-1.319236636161804199e+00
6.946619749069213867e-01,1.464090347290039062e-01,3.717053830623626709e-01,2.876334190368652344e-01,3.048845827579498291e-01,6.653275489807128906e-01,-1.602834463119506836e+00
6.221413612365722656e-01,1.465033292770385742e-01,3.812794685363769531e-01,2.870523333549499512e-01,3.052082359790802002e-01,6.648607850074768066e-01,-1.937175750732421875e+00
7.043833136558532715e-01,1.464332938194274902e-01,3.708221614360809326e-01,2.876800000667572021e-01,3.048695623874664307e-01,6.654264330863952637e-01,-1.559202909469604492e+00
7.664549946784973145e-01,3.929866850376129150e-01,8.195645809173583984e-01,2.915308177471160889e-01,1.685924828052520752e-01,9.593782424926757812e-01,-1.368524670600891113e+00
8.101730346679687500e-01,3.977306485176086426e-01,8.222594261169433594e-01,2.926988005638122559e-01,1.565344631671905518e-01,9.681749343872070312e-01,-1.332281470298767090e+00
6.495118737220764160e-01,1.464525163173675537e-01,3.770681321620941162e-01,2.873337268829345703e-01,3.050949275493621826e-01,6.650761365890502930e-01,-1.809591650962829590e+00
8.414157629013061523e-01,4.002657532691955566e-01,8.236658573150634766e-01,2.936634123325347900e-01,1.491667181253433228e-01,9.731063246726989746e-01,-1.309676766395568848e+00
8.718333244323730469e-01,4.024010896682739258e-01,8.248612284660339355e-01,2.946196496486663818e-01,1.428080201148986816e-01,9.771067500114440918e-01,-1.289927482604980469e+00
7.502967119216918945e-01,3.908286094665527344e-01,8.182400465011596680e-01,2.910951673984527588e-01,1.736683547496795654e-01,9.553588628768920898e-01,-1.383495211601257324e+00
7.859034538269042969e-01,3.952866196632385254e-01,8.208729624748229980e-01,2.920688688755035400e-01,1.629535853862762451e-01,9.636136293411254883e-01,-1.351678490638732910e+00
7.237623929977416992e-01,1.464082151651382446e-01,3.692356646060943604e-01,2.878109514713287354e-01,3.048216104507446289e-01,6.655031442642211914e-01,-1.473411560058593750e+00
7.741275429725646973e-01,3.939714431762695312e-01,8.200546503067016602e-01,2.917336523532867432e-01,1.663635820150375366e-01,9.610573649406433105e-01,-1.361732006072998047e+00
6.126004457473754883e-01,1.465340554714202881e-01,3.829662203788757324e-01,2.869730889797210693e-01,3.052828907966613770e-01,6.647879481315612793e-01,-1.981852054595947266e+00
7.959542274475097656e-01,3.963552713394165039e-01,8.214793801307678223e-01,2.923214733600616455e-01,1.602196097373962402e-01,9.655900001525878906e-01,-1.343436956405639648e+00
7.456255555152893066e-01,3.901667892932891846e-01,8.178719282150268555e-01,2.910814583301544189e-01,1.751906275749206543e-01,9.541131854057312012e-01,-1.388000249862670898e+00
6.731836199760437012e-01,1.464267969131469727e-01,3.739874362945556641e-01,2.875217199325561523e-01,3.049802482128143311e-01,6.652371883392333984e-01,-1.700445413589477539e+00
