environmental,controllable,controllable,controllable,controllable,controllable,output
5.232611298561096191e-01,8.824285268783569336e-01,8.487993478775024414e-01,5.739768743515014648e-01,1.406841874122619629e-01,3.852593153715133667e-02,-2.522401332855224609e+00
6.914058923721313477e-01,1.464983522891998291e-01,3.720133602619171143e-01,2.876164317131042480e-01,3.049104809761047363e-01,6.653252840042114258e-01,-1.617529511451721191e+00
4.137771129608154297e-01,8.824623227119445801e-01,8.466969132423400879e-01,5.740065574645996094e-01,1.385426372289657593e-01,3.849435597658157349e-02,-3.198636531829833984e+00
8.659478425979614258e-01,4.020428359508514404e-01,8.246597647666931152e-01,2.943030297756195068e-01,1.439914852380752563e-01,9.763669967651367188e-01,-1.293588161468505859e+00
9.726983308792114258e-01,4.071369767189025879e-01,8.274047374725341797e-01,2.990165948867797852e-01,1.265623867511749268e-01,9.864219427108764648e-01,-1.237276077270507812e+00
5.954027771949768066e-01,1.466009914875030518e-01,3.862825632095336914e-01,2.867278456687927246e-01,3.053976297378540039e-01,6.646201610565185547e-01,-2.062469244003295898e+00
3.897992372512817383e-01,8.824316263198852539e-01,8.447809815406799316e-01,5.739974975585937500e-01,1.396734714508056641e-01,3.850685060024261475e-02,-3.191182613372802734e+00
4.730899035930633545e-01,8.824350237846374512e-01,8.496280312538146973e-01,5.740669965744018555e-01,1.378782242536544800e-01,3.846332803368568420e-02,-2.958235740661621094e+00
8.905775547027587891e-01,4.034742116928100586e-01,8.254600763320922852e-01,2.953319847583770752e-01,1.392574608325958252e-01,9.792444109916687012e-01,-1.278748989105224609e+00
7.247821092605590820e-01,1.464388966560363770e-01,3.691628277301788330e-01,2.878066301345825195e-01,3.048177361488342285e-01,6.655237078666687012e-01,-1.468944787979125977e+00
6.451751589775085449e-01,1.464600116014480591e-01,3.776058554649353027e-01,2.873097360134124756e-01,3.051195144653320312e-01,6.650764942169189453e-01,-1.829726576805114746e+00
7.495404481887817383e-01,3.907238543033599854e-01,8.182042241096496582e-01,2.911179661750793457e-01,1.739157736301422119e-01,9.551512002944946289e-01,-1.384218931198120117e+00
7.629787921905517578e-01,3.925541639328002930e-01,8.192902803421020508e-01,2.914938330650329590e-01,1.696600317955017090e-01,9.585646390914916992e-01,-1.371667623519897461e+00
5.478501915931701660e-01,1.467656791210174561e-01,3.968499600887298584e-01,2.860598266124725342e-01,3.057955503463745117e-01,6.640771031379699707e-01,-2.284272432327270508e+00
8.377517461776733398e-01,4.000140726566314697e-01,8.235650062561035156e-01,2.935830354690551758e-01,1.499064415693283081e-01,9.726226329803466797e-01,-1.312200188636779785e+00
8.268644809722900391e-01,3.992103636264801025e-01,8.231140971183776855e-01,2.931615412235260010e-01,1.524643003940582275e-01,9.709326624870300293e-01,-1.319893479347229004e+00
7.923778891563415527e-01,3.959905207157135010e-01,8.212751150131225586e-01,2.922146320343017578e-01,1.611820757389068604e-01,9.648949503898620605e-01,-1.346334695816040039e+00
6.624186635017395020e-01,1.464359164237976074e-01,3.753138780593872070e-01,2.874386608600616455e-01,3.050279021263122559e-01,6.651642322540283203e-01,-1.749905705451965332e+00
5.740008950233459473e-01,1.466775238513946533e-01,3.907211422920227051e-01,2.864580452442169189e-01,3.055616915225982666e-01,6.644150614738464355e-01,-2.162659883499145508e+00
9.208082556724548340e-01,4.050229489803314209e-01,8.262895941734313965e-01,2.965543568134307861e-01,1.340892463922500610e-01,9.822512269020080566e-01,-1.262152194976806641e+00
3.788406252861022949e-01,8.824210166931152344e-01,8.435900807380676270e-01,5.739555358886718750e-01,1.404266357421875000e-01,3.852738812565803528e-02,-3.167123556137084961e+00
5.049750804901123047e-01,8.824353218078613281e-01,8.491626977920532227e-01,5.739840865135192871e-01,1.394658237695693970e-01,3.849921002984046936e-02,-2.699869632720947266e+00
9.598985314369201660e-01,4.067133069038391113e-01,8.271710276603698730e-01,2.983101308345794678e-01,1.282652169466018677e-01,9.854504466056823730e-01,-1.243025541305541992e+00
6.199642419815063477e-01,1.465115845203399658e-01,3.816558718681335449e-01,2.870500385761260986e-01,3.052383363246917725e-01,6.648566722869873047e-01,-1.947364568710327148e+00
4.567138254642486572e-01,8.824838399887084961e-01,8.488767743110656738e-01,5.740146636962890625e-01,1.381424367427825928e-01,3.849196061491966248e-02,-3.059058904647827148e+00
