evaluation,mape
2.000000000000000000e+00,9.411917269342877645e-01
1.000000000000000000e+01,8.392333683442098069e-01
2.000000000000000000e+01,4.435153125385264961e-01
3.000000000000000000e+01,2.961558744614909422e-01
4.000000000000000000e+01,1.701205373234581097e-01
5.000000000000000000e+01,3.687137606215190044e-01
6.000000000000000000e+01,1.888964309474041869e-01
7.000000000000000000e+01,3.632108487307650901e-01
8.000000000000000000e+01,3.294794088810668042e-02
9.000000000000000000e+01,4.976100866844532233e-02
1.000000000000000000e+02,5.276421128227103824e-02
