environmental,controllable,controllable,controllable,controllable,controllable,output
6.744744777679443359e-01,1.464277505874633789e-01,3.739076554775238037e-01,2.875220477581024170e-01,3.049724400043487549e-01,6.652376651763916016e-01,-1.694536566734313965e+00
8.245878219604492188e-01,3.990269899368286133e-01,8.229894638061523438e-01,2.932630181312561035e-01,1.529817581176757812e-01,9.705872535705566406e-01,-1.321539998054504395e+00
5.894185900688171387e-01,1.466736048460006714e-01,3.874998092651367188e-01,2.866483330726623535e-01,3.054526746273040771e-01,6.645830273628234863e-01,-2.090514421463012695e+00
6.544747352600097656e-01,1.464395076036453247e-01,3.763602674007415771e-01,2.873766720294952393e-01,3.050609230995178223e-01,6.651096343994140625e-01,-1.786596775054931641e+00
7.078623175621032715e-01,1.464258283376693726e-01,3.704883754253387451e-01,2.877284288406372070e-01,3.048640787601470947e-01,6.654389500617980957e-01,-1.543680787086486816e+00
5.681918859481811523e-01,1.466702073812484741e-01,3.920620381832122803e-01,2.864343822002410889e-01,3.055441677570343018e-01,6.643729805946350098e-01,-2.189775943756103516e+00
7.632939219474792480e-01,3.926337957382202148e-01,8.193093538284301758e-01,2.914928197860717773e-01,1.696172952651977539e-01,9.586235284805297852e-01,-1.371380925178527832e+00
5.487914085388183594e-01,1.468047499656677246e-01,3.966374099254608154e-01,2.860382497310638428e-01,3.057659864425659180e-01,6.641094088554382324e-01,-2.279919147491455078e+00
7.538914680480957031e-01,3.913590908050537109e-01,8.185736536979675293e-01,2.912827134132385254e-01,1.725085973739624023e-01,9.562854170799255371e-01,-1.380083799362182617e+00
8.063578605651855469e-01,3.973720669746398926e-01,8.220542073249816895e-01,2.925740480422973633e-01,1.575039923191070557e-01,9.675137400627136230e-01,-1.335218548774719238e+00
5.800901055335998535e-01,1.466512233018875122e-01,3.894023597240447998e-01,2.865601480007171631e-01,3.055053651332855225e-01,6.644846796989440918e-01,-2.134191513061523438e+00
8.499727249145507812e-01,4.009583294391632080e-01,8.240503668785095215e-01,2.939201593399047852e-01,1.473161876201629639e-01,9.743056893348693848e-01,-1.303908348083496094e+00
5.032827854156494141e-01,8.824344873428344727e-01,8.494950532913208008e-01,5.739737153053283691e-01,1.397822946310043335e-01,3.849812969565391541e-02,-2.715352296829223633e+00
6.449562311172485352e-01,1.464568227529525757e-01,3.776736259460449219e-01,2.873178422451019287e-01,3.051079511642456055e-01,6.650342941284179688e-01,-1.830743908882141113e+00
7.821213603019714355e-01,3.948886394500732422e-01,8.206325769424438477e-01,2.919220328330993652e-01,1.640238016843795776e-01,9.628366231918334961e-01,-1.354859590530395508e+00
7.313355803489685059e-01,1.464541405439376831e-01,3.687147796154022217e-01,2.878394424915313721e-01,3.047939240932464600e-01,6.655624508857727051e-01,-1.440356492996215820e+00
8.815888762474060059e-01,4.029901921749114990e-01,8.251749873161315918e-01,2.949948310852050781e-01,1.409266442060470581e-01,9.782474637031555176e-01,-1.284020304679870605e+00
9.052730202674865723e-01,4.042828679084777832e-01,8.258795738220214844e-01,2.958924174308776855e-01,1.366671621799468994e-01,9.807661175727844238e-01,-1.270470023155212402e+00
6.334199309349060059e-01,1.464586555957794189e-01,3.793882131576538086e-01,2.871767282485961914e-01,3.051812052726745605e-01,6.649698019027709961e-01,-1.884471416473388672e+00
7.917510867118835449e-01,3.958957195281982422e-01,8.212319612503051758e-01,2.921977043151855469e-01,1.613502353429794312e-01,9.647804498672485352e-01,-1.346846580505371094e+00
6.080124974250793457e-01,1.465497612953186035e-01,3.838036358356475830e-01,2.869197130203247070e-01,3.053102493286132812e-01,6.647461652755737305e-01,-2.003353834152221680e+00
6.997326612472534180e-01,1.463850885629653931e-01,3.712105751037597656e-01,2.876748442649841309e-01,3.048996329307556152e-01,6.653928756713867188e-01,-1.580029606819152832e+00
9.237239360809326172e-01,4.051846861839294434e-01,8.263570070266723633e-01,2.966932654380798340e-01,1.336184442043304443e-01,9.825125336647033691e-01,-1.260638713836669922e+00
5.276955962181091309e-01,8.824391961097717285e-01,8.485308289527893066e-01,5.739555358886718750e-01,1.406592279672622681e-01,3.850727155804634094e-02,-2.476910114288330078e+00
8.732435703277587891e-01,4.024817943572998047e-01,8.248827457427978516e-01,2.946904599666595459e-01,1.425182223320007324e-01,9.772679209709167480e-01,-1.289061307907104492e+00
