evaluation,mape
2.000000000000000000e+00,7.206726684063329280e-01
1.000000000000000000e+01,6.392919222022306336e-01
2.000000000000000000e+01,4.093139678232385892e-01
3.000000000000000000e+01,4.445326540184942887e-01
4.000000000000000000e+01,3.562354396215432484e-01
5.000000000000000000e+01,7.579319439054858776e-02
6.000000000000000000e+01,7.942499826582802291e-02
7.000000000000000000e+01,8.552071097013526357e-02
8.000000000000000000e+01,8.451359969206188871e-02
9.000000000000000000e+01,7.755931475042057710e-02
1.000000000000000000e+02,9.219568472987026142e-02
