environmental,controllable,controllable,controllable,controllable,controllable,output
1.201324015855789185e-01,1.504551172256469727e-01,4.821925163269042969e-01,2.739627659320831299e-01,3.124135434627532959e-01,6.565009951591491699e-01,-3.239916086196899414e+00
3.225147426128387451e-01,1.489356458187103271e-01,4.580498635768890381e-01,2.792733013629913330e-01,3.094508349895477295e-01,6.597291827201843262e-01,-3.157785892486572266e+00
6.754584908485412598e-01,1.464159637689590454e-01,3.736962080001831055e-01,2.875273525714874268e-01,3.049783706665039062e-01,6.652528643608093262e-01,-1.690035820007324219e+00
6.265564560890197754e-01,1.464939117431640625e-01,3.805571794509887695e-01,2.871233224868774414e-01,3.052032589912414551e-01,6.649084687232971191e-01,-1.916527152061462402e+00
2.132488340139389038e-01,1.499056667089462280e-01,4.756631553173065186e-01,2.756664156913757324e-01,3.114992380142211914e-01,6.575124859809875488e-01,-3.320743083953857422e+00
8.163213133811950684e-01,3.982897102832794189e-01,8.225678801536560059e-01,2.928617298603057861e-01,1.550146937370300293e-01,9.691994786262512207e-01,-1.327632188796997070e+00
4.199965000152587891e-01,8.824450969696044922e-01,8.472194671630859375e-01,5.739984512329101562e-01,1.383774578571319580e-01,3.847650811076164246e-02,-3.190380811691284180e+00
1.894954293966293335e-01,1.500974446535110474e-01,4.780529141426086426e-01,2.750154733657836914e-01,3.118290901184082031e-01,6.571292877197265625e-01,-3.320543050765991211e+00
2.371327728033065796e-01,1.497404873371124268e-01,4.727697670459747314e-01,2.763189375400543213e-01,3.110942244529724121e-01,6.578943133354187012e-01,-3.307274580001831055e+00
9.610918164253234863e-02,1.505211144685745239e-01,4.827442467212677002e-01,2.738187313079833984e-01,3.124752938747406006e-01,6.565062999725341797e-01,-3.184569358825683594e+00
4.935595989227294922e-01,8.824696540832519531e-01,8.495522737503051758e-01,5.739751458168029785e-01,1.388772130012512207e-01,3.848797082901000977e-02,-2.800760984420776367e+00
5.967217683792114258e-01,1.465850025415420532e-01,3.859710097312927246e-01,2.867852151393890381e-01,3.053878545761108398e-01,6.646471023559570312e-01,-2.056286096572875977e+00
4.270009696483612061e-02,1.506278067827224731e-01,4.822684824466705322e-01,2.740218937397003174e-01,3.123728334903717041e-01,6.567593812942504883e-01,-3.015383481979370117e+00
3.831852078437805176e-01,8.824365139007568359e-01,8.440139889717102051e-01,5.739672780036926270e-01,1.396126151084899902e-01,3.851236775517463684e-02,-3.178190469741821289e+00
4.732920527458190918e-01,8.824394941329956055e-01,8.492165207862854004e-01,5.739941000938415527e-01,1.384347230195999146e-01,3.848007321357727051e-02,-2.956843852996826172e+00
1.425132155418395996e-01,1.503586024045944214e-01,4.812891781330108643e-01,2.741870284080505371e-01,3.122909069061279297e-01,6.566642522811889648e-01,-3.278974056243896484e+00
5.307576060295104980e-01,8.824241161346435547e-01,8.490447998046875000e-01,5.739693641662597656e-01,1.411341577768325806e-01,3.852080553770065308e-02,-2.445025682449340820e+00
7.796566486358642578e-01,3.946149945259094238e-01,8.204774856567382812e-01,2.918992638587951660e-01,1.647038012742996216e-01,9.623152017593383789e-01,-1.356956720352172852e+00
7.496650218963623047e-01,3.907884359359741211e-01,8.182390928268432617e-01,2.912030220031738281e-01,1.738611459732055664e-01,9.552142024040222168e-01,-1.384099602699279785e+00
3.468527197837829590e-01,1.486799865961074829e-01,4.525704979896545410e-01,2.801756560802459717e-01,3.089555799961090088e-01,6.602941751480102539e-01,-3.090239048004150391e+00
4.518463313579559326e-01,8.824350833892822266e-01,8.487801551818847656e-01,5.739990472793579102e-01,1.382564902305603027e-01,3.849142417311668396e-02,-3.084262609481811523e+00
2.655342817306518555e-01,1.495108157396316528e-01,4.686402380466461182e-01,2.772451937198638916e-01,3.105822801589965820e-01,6.584623456001281738e-01,-3.274258375167846680e+00
5.760259032249450684e-01,1.466602087020874023e-01,3.902698457241058350e-01,2.864949107170104980e-01,3.055362403392791748e-01,6.644197702407836914e-01,-2.153197288513183594e+00
6.989966630935668945e-01,1.464368700981140137e-01,3.713139891624450684e-01,2.876701653003692627e-01,3.048826456069946289e-01,6.653693318367004395e-01,-1.583333492279052734e+00
1.708327792584896088e-02,1.506243348121643066e-01,4.812997877597808838e-01,2.743614614009857178e-01,3.121407032012939453e-01,6.570206284523010254e-01,-2.914288043975830078e+00
